id,parent,width,demand,delta,xy_feed
0,0,1.071993755951575,4.343417941421368,0.0,1.2845621512024041
1,1,1.0719927295671172,5.492267610798063,0.0,1.7481592898000688
2,2,1.0720002319335937,4.7551307953840105,0.0,1.7124000116789369
3,3,1.0719926025390625,7.232870119681567,0.0,0.8295615801988122
4,4,1.0719927295671203,4.3230150532076905,0.0,1.2872477014546297
5,5,1.0719937559515753,4.960624989553253,0.0,0.4889712893227742
6,6,1.071992729567124,4.988221816668892,0.0,0.49052072535147595
7,7,1.0719911193120906,3.292410730654627,0.0,1.3381671130843942
8,8,1.071992602539062,3.6484994502235635,0.0,2.142354542558097
9,9,1.0719932939348273,6.685540811060986,0.0,2.128802659973316
10,10,1.0719927295671172,5.489435228915407,0.0,1.7568563788724387
11,11,1.0719926025393514,4.757415145115207,0.0,1.7008974234928336
12,12,1.071992602539062,3.638960642398259,0.0,2.15530177253672
13,13,1.0719932939348265,6.591878741471047,0.0,2.139437826557674
14,14,1.071990153695043,3.290133212200197,0.0,1.3466522402715748
15,15,1.0719927295671199,18.361168113311166,0.0,1.9014394976146525
16,16,1.0719911319605109,33.78801653786241,0.0,2.1570959744300566
17,17,1.071992602539062,13.112264657470973,0.0,1.9543243444277991
18,18,1.0719937559499417,14.447159787590614,0.0,1.0130773261388462
19,19,1.071992602539062,5.291642536850416,0.0,2.3486998586675885
20,20,1.071992729567136,43.15308340600497,0.0,1.3907379405686506
21,21,1.0719927295671203,14.527859950004117,0.0,0.9988891877005173
22,22,1.0719926025393514,9.078848932257898,0.0,0.1631715056244636
23,23,1.0719927295672942,18.32896496836398,0.0,1.8593648288486928
24,24,1.071991589147587,34.06886981161878,0.0,2.1210476770980646
25,25,1.071992602539062,13.406978502355882,0.0,1.8336968127942592
26,26,1.071992602539062,5.096074767016967,0.0,2.345161719427441
27,27,1.0719927295671392,43.60282489110645,0.0,1.380987090383022
28,28,1.0719917215256716,21.8335114468986,0.0,2.4236696436634366
29,29,1.0719927295671192,51.41990946418014,0.0,2.20651257179818
30,30,1.071992602539062,31.95343209953887,0.0,2.98320354949315
31,31,1.0719927295671203,25.045425357035846,0.0,1.7780087668114197
32,32,1.071992602539062,30.229531894232476,0.0,0.9708092387011363
33,33,1.0719927295671392,32.595486426928645,0.0,0.9237687502292676
34,34,1.0719937559515744,15.250286654987399,0.0,0.8752180994838906
35,35,1.0720002319335937,18.787782677857546,0.0,1.7479513209716215
36,36,1.0719927295671203,15.152968732214855,0.0,0.799350187818882
37,37,1.0719927295671206,25.056279979186137,0.0,1.609399853840502
38,38,1.0719926025390625,18.876751983731687,0.0,1.5928365104988393
39,39,1.0719917215256725,21.40517406183118,0.0,2.266535282851842
40,40,1.0719927295671192,51.52497409191001,0.0,2.1029737052107786
41,41,1.071992602539062,32.18694394217856,0.0,2.8424379004641986
42,42,1.071992602539062,31.001762572846836,0.0,0.9300746484381532
43,43,1.0719927295671392,31.65170233814014,0.0,0.9293033035307545
44,44,1.0719954397332145,19.54378412637674,0.0,3.4518536737366183
45,45,1.071992729567116,55.18199991241677,0.0,3.072631267710423
46,46,1.071992602539062,41.087604934347,0.0,4.030394124788819
47,47,1.0719927295671148,38.21293643453703,0.0,3.171354620203475
48,48,1.071992602539062,60.61300109570518,0.0,1.3212373218980422
49,49,1.0719927295671376,13.589918093568066,0.0,1.5625551942413014
50,50,1.0719927295671152,17.426835316759547,0.0,2.581763268533963
51,51,1.071992602539062,28.197519148718754,0.0,3.30889614125293
52,52,1.0719937559499386,22.81653052106114,0.0,1.9824615911908186
53,53,1.0719927295671148,38.320735475473924,0.0,2.997511280536653
54,54,1.0719927295671168,17.3578412696912,0.0,2.4050453195826336
55,55,1.071992602539062,28.431472963433446,0.0,3.0850609425552626
56,56,1.0719938800709743,19.29457923838669,0.0,3.3029116992435616
57,57,1.0719927295672895,22.91284564880398,0.0,1.9032146923830449
58,58,1.0719927295671148,55.5720623916216,0.0,3.0107472936525195
59,59,1.071992602539062,41.493183763188846,0.0,3.863453614749833
60,60,1.071992602539062,60.210992976095,0.0,1.3766030931931317
61,61,1.0719927295671376,14.45121894527588,0.0,1.591212179380882
62,62,1.0719926025393514,23.01569054750141,0.0,2.118056781416591
63,63,1.071992729567115,24.830369698548193,0.0,4.083550069750033
64,64,1.0719927295671159,44.89544861164458,0.0,3.253069884561235
65,65,1.0719926025391342,25.808584628932984,0.0,4.060720205690315
66,66,1.0719952812294438,40.99664623029715,0.0,4.188645830430235
67,67,1.071992602539062,19.717458220972194,0.0,1.689837866130899
68,68,1.071993242758567,47.76049278073196,0.0,2.031971252582787
69,69,1.0719927295671148,22.44635573827822,0.0,3.7476469004274904
70,70,1.071992602539062,27.187844109779768,0.0,3.9819727485845693
71,71,1.0719927295671163,29.855498462357776,0.0,3.026611911131884
72,72,1.0719937559515722,23.254605423924126,0.0,2.4350742286386895
73,73,1.0720002319335937,23.3641026887804,0.0,2.4699164647337764
74,74,1.071992729567116,23.016271744871553,0.0,2.3340720746455563
75,75,1.0719927295671163,30.255428541676444,0.0,2.799245608584639
76,76,1.0719926025393514,23.48797916999754,0.0,2.1918250261713013
77,77,1.071992729567115,22.53642699040801,0.0,3.4843061982270016
78,78,1.0719956737720089,42.107735541097945,0.0,3.9572984517146628
79,79,1.071992602539062,27.762111497341202,0.0,3.6097775195030954
80,80,1.0719927295671159,26.03199863927861,0.0,3.9337920465415723
81,81,1.0719927295671159,47.44917721998818,0.0,3.1672651961449816
82,82,1.071992602539062,27.408734054874074,0.0,3.813920902829622
83,83,1.071992602539062,21.014905003703245,0.0,1.677391650081605
84,84,1.0719927295671605,45.87539199176665,0.0,2.0078722335828045
85,85,1.07199933681759,36.13726838299583,0.0,3.9925902557150517
86,86,1.0719998500078682,53.24135520452127,0.0,3.0619465605822107
87,87,1.071992602539062,22.761575197513295,0.0,3.5543564273101436
88,88,1.0719993368176595,38.47473753269674,0.0,4.1745258532356075
89,89,1.0719964172363277,28.884669942738107,0.0,1.9089778785790263
90,90,1.0719998500069043,43.9337085091537,0.0,1.1994643759146233
91,91,1.0719984952482862,27.2899900841302,0.0,3.9906826354496596
92,92,1.071992602539062,23.227468573639843,0.0,4.027487644548369
93,93,1.0719993368175884,31.35983938734448,0.0,3.392433182905112
94,94,1.0719993368175895,24.733777390917155,0.0,2.6014118883499253
95,95,1.071992602539062,23.192520337876775,0.0,2.8015247605043827
96,96,1.0720003631985917,25.878411108048894,0.0,1.8306121523815653
97,97,1.0719993368175897,26.312630052151476,0.0,1.6535228678122236
98,98,1.0719926025393514,22.52174041482533,0.0,1.0369728526960373
99,99,1.071999336817764,24.29478639324616,0.0,2.16649023771276
100,100,1.0719993368175884,31.562329447988557,0.0,2.8993821414021914
101,101,1.071992602539062,23.214155151692275,0.0,2.159243856828161
102,102,1.0719984952482864,26.865969159545557,0.0,3.521071310907297
103,103,1.0719993368175895,39.4176013353656,0.0,3.7487210994069144
104,104,1.071992602539062,23.547416637304465,0.0,3.475365115028744
105,105,1.0719993368175904,35.53445023835211,0.0,3.656603600372547
