edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
53,53,36,37,4.618802153517007,1.3460251470082696,1.0,1.2556289887822334,1.9796298839542903,1.0,1.0,36.5586894072744,lattice
54,54,36,38,4.618802153517007,1.249625068792989,1.0,1.165702932796567,1.584030966172026,1.0,1.0,19.192738691301226,lattice
55,55,36,52,4.618802506005169,1.315198789562542,1.0,1.226872769671698,1.8467094957375214,1.0,1.0,27.10964782087968,lattice
56,56,37,39,4.618802153517004,1.4733675603947278,1.0,1.3744193591589815,2.5963174432522074,1.0,1.0,17.778746589296233,lattice
57,57,38,42,4.618799216961528,1.195426612891739,1.0,1.115145037790282,1.3867368891888097,1.0,1.0,24.04321731401633,lattice
58,58,39,40,4.618802153517006,1.6083113989775766,1.0,1.500300659340317,3.377029857356494,1.0,1.0,47.0946151044171,lattice
59,59,39,54,4.618802506005169,1.5465428107224692,1.0,1.4426802067222404,3.002688081985879,1.0,1.0,37.26650657101096,lattice
60,60,40,41,4.618802153517008,1.3035642392244213,1.0,1.216019664378518,1.79813292796449,1.0,1.0,63.79496340948458,lattice
61,61,40,57,4.618802329761097,1.376739645912893,1.0,1.2842807188955947,2.1182630342462625,1.0,1.0,13.345255415765944,lattice
62,62,42,50,4.61880250600641,1.2155644153549194,1.0,1.1339296331594817,1.4580026548623313,1.0,1.0,22.388343380493847,lattice
63,63,43,44,4.618802153517007,1.551459731780541,1.0,1.4472670280208275,3.03141924956933,1.0,1.0,20.955283157243688,lattice
64,64,43,46,4.618802153517007,1.6759043105681724,1.0,1.5633541761471803,3.820956859280376,1.0,1.0,34.587706973427125,lattice
65,65,43,59,4.618798691308213,1.578704971842299,1.0,1.4726836401795784,3.1939520140070723,1.0,1.0,23.440575256754915,lattice
66,66,44,47,4.618802153517007,1.42318924060818,1.0,1.327610907569192,2.3399815635340038,1.0,1.0,38.577355619120944,lattice
67,67,45,46,4.618802153517006,1.360325915243699,1.0,1.2689693481344881,2.0434000308703957,1.0,1.0,21.520545852128304,lattice
68,68,46,60,4.618798954135292,1.3875717086982007,1.0,1.2943862692159445,2.1686611125098088,1.0,1.0,45.859989649128984,lattice
69,69,47,48,4.618802153517007,1.308503413354594,1.0,1.220627134181198,1.818649719260585,1.0,1.0,22.774993420199152,lattice
70,70,47,63,4.618798691307902,1.3395745351527264,1.0,1.2496125228633168,1.9513092638831147,1.0,1.0,27.259877990398795,lattice
71,71,48,49,4.618802153517007,1.2186094703937018,1.0,1.1367702753784408,1.4689875903900844,1.0,1.0,31.2206138762231,lattice
72,72,49,50,4.618802153517007,1.1717756789218117,1.0,1.0930817407642164,1.3060443334760479,1.0,1.0,25.62880301058037,lattice
73,73,49,65,4.618798691307902,1.178061412151624,1.0,1.0989461614085356,1.3271782296426804,1.0,1.0,23.98673693507547,lattice
74,74,50,51,4.618802153517006,1.1750088909021075,1.0,1.0960978171713778,1.3168852661151755,1.0,1.0,25.55098495327379,lattice
75,75,51,52,4.618802153517007,1.2286676705081025,1.0,1.1461529883735768,1.505662982707989,1.0,1.0,31.382144993793215,lattice
76,76,51,67,4.618798691309147,1.1848777421503764,1.0,1.105304726088955,1.3503491673708299,1.0,1.0,23.960984779442374,lattice
77,77,52,53,4.618802153517006,1.3250677487233826,1.0,1.2360790443592433,1.8885945464224336,1.0,1.0,22.952251281672133,lattice
78,78,53,54,4.618802153517007,1.4470041582747113,1.0,1.3498264665088016,2.4594263275928308,1.0,1.0,38.89895294229675,lattice
79,79,53,69,4.618798691307902,1.3604730250137642,1.0,1.2691075296389622,2.044067637630937,1.0,1.0,27.188295474761226,lattice
80,80,54,55,4.618802153517007,1.5819479968575583,1.0,1.4757077666901361,3.2136685967017944,1.0,1.0,21.30339331361737,lattice
81,81,55,56,4.618802153517007,1.7139258022718253,1.0,1.5988222261208087,4.08696135330035,1.0,1.0,35.192559278797475,lattice
82,82,55,71,4.618798691307902,1.6143873545228686,1.0,1.5059696956197783,3.4154560258732,1.0,1.0,23.563781033661392,lattice
83,83,56,57,4.618802153517006,1.376739656359515,1.0,1.2842807776461824,2.118263324951875,1.0,1.0,20.57435220723214,lattice
84,84,56,74,4.618800422413428,1.409178885926134,1.0,1.3145419509033953,2.271555492753075,1.0,1.0,42.92528996367149,lattice
85,85,58,59,4.618802153517007,1.6127267296114387,1.0,1.5044194658509218,3.4049193733661416,1.0,1.0,32.00250880471314,lattice
86,86,58,61,4.618802153517007,1.7320959061384584,1.0,1.6157720648328402,4.218327419883614,1.0,1.0,45.30354742560452,lattice
87,87,58,76,4.618802506005168,1.641659903109371,1.0,1.5314094326810421,3.5914841437262077,1.0,1.0,21.09770090032157,lattice
88,88,59,62,4.61880068523942,1.488282150823901,1.0,1.3883327590637322,2.6759667580437494,1.0,1.0,34.07989687010768,lattice
89,89,60,61,4.618802153517006,1.3875748421247494,1.0,1.2943882956044523,2.1686712977773905,1.0,1.0,31.045688131041537,lattice
90,90,61,77,4.618802329761334,1.4165175139674868,1.0,1.3213871893403533,2.3072267389945487,1.0,1.0,46.57611241008883,lattice
91,91,62,63,4.618802153517007,1.3607984299321605,1.0,1.269410129751218,2.0455301202997034,1.0,1.0,25.90426464706144,lattice
92,92,62,80,4.618802506005168,1.394807323986905,1.0,1.3011349602194933,2.202759273500142,1.0,1.0,23.45999213868155,lattice
93,93,63,64,4.618802153517007,1.2461126026785732,1.0,1.1624263563632227,1.5707112171256157,1.0,1.0,31.830649898976617,lattice
94,94,64,65,4.618802153517007,1.1582136517197994,1.0,1.080430510184053,1.2612190418142488,1.0,1.0,26.77159508010689,lattice
95,95,64,82,4.618802506005168,1.1794243495697705,1.0,1.1002166591532556,1.3317866276424106,1.0,1.0,24.942168722744395,lattice
96,96,65,66,4.618805090072641,1.1113798602444656,1.0,1.036741316424169,1.114323320267302,1.0,1.0,28.953062075780966,lattice
97,97,66,67,4.618802153517007,1.11394890796902,1.0,1.03913849156313,1.1220708924386105,1.0,1.0,29.325074935958217,lattice
98,98,66,84,4.618802506006412,1.0940953655297707,1.0,1.0206181925080655,1.0631386721080733,1.0,1.0,24.77842979861917,lattice
99,99,67,68,4.6187992169619925,1.1676076875752048,1.0,1.089194355256555,1.2921595623555144,1.0,1.0,26.44359937975487,lattice
100,100,68,69,4.618802153517007,1.2614188758700424,1.0,1.1767046931180345,1.62930524933672,1.0,1.0,32.18639129845915,lattice
101,101,68,86,4.618802506005168,1.1904767760069745,1.0,1.1105268275796691,1.3695792371614557,1.0,1.0,24.802521092435526,lattice
102,102,69,70,4.618802153517007,1.3833552854213698,1.0,1.2904521152675916,2.1489468862026064,1.0,1.0,25.117240452941438,lattice
103,103,70,71,4.618802153517007,1.5180340266671473,1.0,1.4160861214797065,2.8396773626765124,1.0,1.0,34.37221350859436,lattice
104,104,70,88,4.618802506005168,1.418967026527394,1.0,1.3236721473014197,2.319216497168241,1.0,1.0,23.25372360553679,lattice
105,105,71,72,4.618802153517007,1.6500118320814159,1.0,1.5392005809103804,3.646579245057758,1.0,1.0,29.384566940556688,lattice
106,106,72,73,4.618802153517007,1.7555953764175949,1.0,1.6376933611541555,4.392358357475192,1.0,1.0,44.258232158408184,lattice
107,107,72,90,4.618802506005168,1.6592296496266172,1.0,1.5477992315031757,3.7080354721261672,1.0,1.0,22.102622799312787,lattice
108,108,73,74,4.618802153517006,1.4091789110064248,1.0,1.314541481615704,2.2715530599376326,1.0,1.0,32.59464484846808,lattice
109,109,73,93,4.6188023297610945,1.4184092200586635,1.0,1.3231518524456998,2.316482733743616,1.0,1.0,48.20997753745224,lattice
110,110,75,76,4.618802153517006,1.7022126664990136,1.0,1.587895719392035,4.003740616812369,1.0,1.0,27.048815626526945,lattice
111,111,75,78,4.618802153517006,1.4165175139675459,1.0,1.3213872397619224,2.3072270031124344,1.0,1.0,26.005188167905334,lattice
112,112,75,96,4.618802506005169,1.3576916063726685,1.0,1.266511857134919,2.031551237483874,1.0,1.0,25.010220375033974,lattice
113,113,76,79,4.618800685239657,1.5828434963708953,1.0,1.4765435957597493,3.2191322786461445,1.0,1.0,28.407135650920967,lattice
114,114,77,78,4.618802153517006,1.4165181796363875,1.0,1.3213878607258742,2.30723025584281,1.0,1.0,26.91592845824664,lattice
115,115,79,80,4.618802153517006,1.4534353446196828,1.0,1.355825748190095,2.4923649302864015,1.0,1.0,28.866606526618543,lattice
