cell,x,y,original_hole_size,candidate_hole_size,baseline_demand
0,-8.009178843548954,-41.02724072215695,6.918529104994896,6.652269176859266,19.0352517069067
1,8.009178843548952,-41.027240722156954,6.918529104994896,6.64333705586836,19.223051294457516
2,-19.999999999999996,-34.10453414916992,6.928197684471472,6.509378616193608,28.6317988481684
3,-11.999999999999998,-34.104534149169915,6.928197684471472,6.548672407216818,22.075761193257605
4,-3.999999999999999,-34.10453414916992,6.928197684471472,6.5678092891481885,24.91611392332258
5,3.999993218315971,-34.10453414916992,6.92820531386791,6.5627808051976,24.91611392332258
6,12.000000000000002,-34.10453414916992,6.928197684471472,6.534480262936765,22.460789605043942
7,20.000000000000004,-34.10453414916992,6.928197684471472,6.4879930067488,29.014524989565714
8,-24.0,-27.176326751708988,6.928197684471472,6.404874564829464,32.991511927201735
9,-16.0,-27.176326751708984,6.928197684471472,6.434497321607818,30.840534170220412
10,-8.0,-27.17632675170898,6.928197684471472,6.4515761972628205,29.045680459691113
11,-0.0,-27.176326751708984,6.928197684471472,6.453347803186796,29.386669973811564
12,8.0,-27.17632675170898,6.928197684471472,6.441015784849755,29.465016193327976
13,15.999999999999996,-27.17632675170898,6.928197684471472,6.414999489351117,31.34596259167015
14,24.0,-27.176326751708988,6.928197684471472,6.378538725865703,33.7202418426239
15,-28.000000000000004,-20.24812698364258,6.928197684471472,6.314667426968986,32.991511927201735
16,-20.0,-20.248126983642578,6.928197684471472,6.336271740524751,30.840534170220412
17,-11.999999999999996,-20.248126983642575,6.928197684471472,6.346755428314518,32.54227016136812
18,-3.999999999999999,-20.248126983642578,6.928197684471472,6.34643636046405,34.300893588878466
19,3.9999932183159728,-20.248126983642578,6.92820531386791,6.340766266608199,34.44859518285135
20,12.000000000000004,-20.248126983642578,6.928197684471472,6.330511294962357,33.05727322342189
21,19.999999999999996,-20.248126983642578,6.928197684471472,6.311286372938752,31.34596259167015
22,28.0,-20.248126983642578,6.928197684471472,6.282893615175965,33.7202418426239
23,-23.999999999999993,-13.319927215576174,6.928197684471472,6.26359862375337,29.694698845197575
24,-15.999999999999996,-13.31992721557617,6.928197684471472,6.276328493509764,34.018099716013175
25,-8.000000000000002,-13.31992721557617,6.928197684471472,6.275689896179942,36.52812359740651
26,-0.0,-13.319927215576168,6.928197684471472,6.2694398712020005,37.10372305881802
27,8.0,-13.319927215576172,6.928197684471472,6.2638715275639845,36.58006725878633
28,16.0,-13.319927215576168,6.928197684471472,6.253855730415296,34.36680857314707
29,24.0,-13.319927215576172,6.928197684471472,6.2353779160243255,30.243321906400734
30,-28.0,-6.391719818115234,6.928197684471472,6.235377916024327,44.412240588279815
31,-20.000000000000004,-6.391719818115235,6.928197684471472,6.253869062772168,35.30037597493876
32,-12.0,-6.391719818115234,6.928197684471472,6.266574531309986,35.9779634488681
33,-4.0,-6.3917198181152335,6.928197684471472,6.265607668255902,36.72449954985677
34,3.9999932183159723,-6.391719818115236,6.92820531386791,6.259129438059733,37.10372305881802
35,11.999999999999998,-6.3917198181152335,6.928197684471472,6.247736313952471,36.063009827207495
36,20.0,-6.391719818115234,6.928197684471472,6.235377916024326,35.983879354234816
37,28.0,-6.391719818115234,6.928197684471472,6.235377916024327,46.00989846057579
38,-23.999999999999996,0.536487579345703,6.928197684471472,6.284852822709852,39.155732418856594
39,-16.000000000000007,0.5364875793457033,6.928197684471472,6.323957708492948,35.30037597493876
40,-7.999999999999998,0.536487579345703,6.928197684471472,6.343201198924015,35.9779634488681
41,6.795178724061042e-17,0.5364875793457031,6.928197684471472,6.344080962412281,36.13133327975675
42,8.0,0.5364875793457032,6.928197684471472,6.329172207049125,36.063009827207495
43,16.0,0.536487579345703,6.928197684471472,6.2974686889881735,35.983879354234816
44,24.0,0.5364875793457033,6.928197684471472,6.248148854799282,40.2787716197744
45,-20.0,7.464679718017577,6.928197684471472,6.43441580346922,24.25543573010165
46,-12.0,7.464679718017579,6.928197684471472,6.484369018597734,29.44488898776918
47,-3.999999999999999,7.464679718017578,6.928197684471472,6.508021083980085,30.94993003170501
48,3.999993218315972,7.464679718017576,6.92820531386791,6.50034648989601,31.15426420872427
49,12.0,7.464679718017578,6.928197684471472,6.462505279292976,30.0954228428709
50,19.999999999999996,7.464679718017578,6.928197684471472,6.401012672743474,25.1912733822127
51,-16.0,14.392887115478516,6.928197684471472,6.654920969594737,24.104394404218677
52,-8.0,14.392887115478516,6.928197684471472,6.709804031624501,25.480067427148278
53,-0.0,14.392887115478512,6.928197684471472,6.725201684930472,22.162480680800158
54,8.0,14.392887115478516,6.928197684471472,6.694384705354192,26.06912034238622
55,16.0,14.392887115478516,6.928197684471472,6.62644882471115,25.1912733822127
56,-12.0,21.321094512939457,6.928197684471472,6.906145769158493,23.410024071461287
57,-4.0,21.321094512939453,6.928197684471472,6.928197684471472,14.868875516409986
58,3.9999932183159723,21.321094512939453,6.92820531386791,6.92820531386791,15.396735766600544
59,12.0,21.321094512939453,6.928197684471472,6.8845323520324015,24.237417050883337
60,-8.0,28.24930191040039,6.928197684471472,6.928197684471472,10.840755715575057
61,-0.0,28.24930191040039,6.928197684471472,6.928197684471472,7.668669979675369
62,8.0,28.24930191040039,6.928197684471472,6.928197684471472,11.895219260144385
63,-4.0,35.177494049072266,6.928197684471472,6.928197684471472,9.296806604526363
64,3.9999932183159723,35.177494049072266,6.92820531386791,6.92820531386791,9.296806604526363
