edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
70,70,47,48,4.618802153517009,1.3468371206388419,1.0,1.2563742174960215,1.983156768433768,1.0,1.0,28.407494413580526,lattice
71,71,47,67,4.618800422413426,1.3946487080538617,1.0,1.3009749353715836,2.2019466302066224,1.0,1.0,29.938262204403323,lattice
72,72,49,50,4.618802153517005,1.711061459154546,1.0,1.5961347284616112,4.066386370392279,1.0,1.0,11.668375208445458,lattice
73,73,49,52,4.618802153517005,1.3787617957979497,1.0,1.2861546105051,2.127548830931581,1.0,1.0,30.804191181076025,lattice
74,74,49,70,4.618798691307903,1.4043071256920818,1.0,1.3099851211838631,2.248014400260899,1.0,1.0,24.37600119242369,lattice
75,75,50,53,4.618802153517005,1.7002592980532736,1.0,1.5860581152669584,3.9898566207999306,1.0,1.0,27.542101331323245,lattice
76,76,51,52,4.618802153517009,1.3787727445237437,1.0,1.2861648238386871,2.1275995158297456,1.0,1.0,33.613361727955684,lattice
77,77,53,54,4.618802153517005,1.693894360627616,1.0,1.5801206910936638,3.9452159487848775,1.0,1.0,19.38502491269316,lattice
78,78,53,69,4.618798691307903,1.7302414602727687,1.0,1.6140276778099576,4.204679849461974,1.0,1.0,20.44645280882227,lattice
79,79,54,55,4.618802153517005,1.6886525146347688,1.0,1.575230923759085,3.908703132726277,1.0,1.0,28.092151976969724,lattice
80,80,55,56,4.618802153517006,1.6889718134274732,1.0,1.5755287762348475,3.910920782920902,1.0,1.0,24.582575222696956,lattice
81,81,55,72,4.618798691307903,1.7241958288988144,1.0,1.608388108656494,4.160758994433074,1.0,1.0,21.732205502727055,lattice
82,82,56,57,4.618802153517005,1.689131347416558,1.0,1.5756775948170125,3.9120291206515905,1.0,1.0,27.94957442183099,lattice
83,83,57,58,4.618802153517005,1.6922563611562667,1.0,1.5785927110042086,3.9337819158570224,1.0,1.0,27.30364102797933,lattice
84,84,57,74,4.618798691307903,1.7276401372956394,1.0,1.611601075870048,4.185743831826761,1.0,1.0,22.943829893405866,lattice
85,85,58,59,4.618796280407601,1.6950893597828978,1.0,1.58123743648145,3.9535866693121773,1.0,1.0,27.26500937987233,lattice
