edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
152,152,104,105,4.618802153517006,1.0719976880424298,1.0,1.0000046254747563,1.000013876488454,1.0,1.0,32.30534153448972,lattice
153,153,105,106,4.618802153517006,1.0719993368175926,1.0,1.0000061635217201,1.0000184906791276,1.0,1.0,26.624096249707073,lattice
154,154,105,122,4.618806320702436,1.071992602539062,1.0,0.9999989792816832,0.999996937848175,1.0,1.0,26.099612760821735,lattice
155,155,106,107,4.618802153517006,1.0719993368175926,1.0,1.0000061635217201,1.0000184906791276,1.0,1.0,41.462636636477356,lattice
156,156,107,108,4.618802153517006,1.0719993368175926,1.0,1.0000061635217201,1.0000184906791276,1.0,1.0,23.259203791977857,lattice
157,157,107,124,4.618806320702436,1.071992602539062,1.0,0.9999989792816832,0.999996937848175,1.0,1.0,35.03709193809714,lattice
158,158,108,127,4.61880423711113,1.0719993368181349,1.0,1.0000057124082884,1.0000171373227602,1.0,1.0,37.227974987594315,lattice
159,159,109,110,4.618802153517005,1.0719998500068764,1.0,1.0000066422463139,1.0000199268713001,1.0,1.0,56.96122578750564,lattice
160,160,109,112,4.618802153517005,1.0719998500078698,1.0,1.0000066422472407,1.0000199268740806,1.0,1.0,35.5757356253559,lattice
161,161,109,130,4.618806320702436,1.0719964172363277,1.0,1.000002537788862,1.000007613385907,1.0,1.0,35.46056293651829,lattice
162,162,110,113,4.618800685239422,1.0719993368176632,1.0,1.0000064814152683,1.0000194443718313,1.0,1.0,29.96007893656698,lattice
163,163,111,112,4.618802153517009,1.0720002319335968,1.0,1.000006998523655,1.0000209957179036,1.0,1.0,42.4231972512052,lattice
164,164,113,114,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,45.122977293565626,lattice
165,165,113,129,4.618806320702747,1.0719926025391342,1.0,0.9999989792816832,0.999996937848175,1.0,1.0,32.99094608304709,lattice
166,166,114,115,4.618802153517005,1.0719999535933176,1.0,1.0000067388761122,1.0000202167645744,1.0,1.0,23.198686775325996,lattice
167,167,115,116,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,30.361058789527885,lattice
168,168,115,132,4.618806320702436,1.071992602539062,1.0,0.9999989792816832,0.999996937848175,1.0,1.0,26.915988681548654,lattice
169,169,116,117,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,21.92871814583126,lattice
170,170,117,118,4.618802153517006,1.0720003631984114,1.0,1.000007120973007,1.000021363071147,1.0,1.0,24.478956695375274,lattice
171,171,117,134,4.618806320702436,1.0720002319335937,1.0,1.0000060962960413,1.0000182889996185,1.0,1.0,31.812598291866422,lattice
172,172,118,119,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,23.60983131086778,lattice
173,173,119,120,4.618802153517005,1.0719993368175926,1.0,1.0000061635217203,1.0000184906791283,1.0,1.0,22.24112899550732,lattice
174,174,119,136,4.618806320703681,1.0719926025393514,1.0,0.9999989792816836,0.9999969378481767,1.0,1.0,31.71375307681952,lattice
175,175,120,121,4.618802153517004,1.0719993368175926,1.0,1.0000061635217206,1.000018490679129,1.0,1.0,29.25557325891619,lattice
