cell,x,y,original_hole_size,candidate_hole_size,baseline_demand
0,-4.000001907348633,-35.1775016784668,6.92820531386791,6.92820531386791,7.232870119681567
1,3.999998092651367,-35.1775016784668,6.92820531386791,6.92820531386791,7.232870119681567
2,-8.000001907348633,-28.249298095703125,6.928209718700821,6.928209718700821,33.78801653786241
3,1.4834939199865627e-06,-28.249298095703125,6.928205904001227,6.928205904001227,14.527859950004117
4,7.999998092651368,-28.249298095703125,6.928209718700821,6.928209718700821,34.06886981161878
5,-12.000001907348633,-21.321094512939453,6.92820531386791,6.92820531386791,51.41990946418014
6,-4.000001907348633,-21.321094512939453,6.92820531386791,6.92820531386791,25.045425357035846
7,3.999998092651367,-21.321094512939453,6.92820531386791,6.92820531386791,25.056279979186137
8,11.999998092651367,-21.321094512939453,6.92820531386791,6.92820531386791,51.52497409191001
9,-16.000001907348633,-14.392890930175781,6.928209718700821,6.928209718700821,60.61300109570518
10,-8.000001907348633,-14.392890930175781,6.928209718700821,6.928209718700821,38.21293643453703
11,7.999998092651368,-14.392890930175781,6.928209718700821,6.928209718700821,38.320735475473924
12,15.999998092651367,-14.392890930175781,6.928209718700821,6.928209718700821,60.210992976095
13,1.4834939199865627e-06,-14.39289093017578,6.928205904001227,6.928205904001227,22.91284564880398
14,-20.000001907348633,-7.464687347412109,6.92820531386791,6.92820531386791,55.18199991241677
15,-12.000001907348633,-7.464687347412109,6.92820531386791,6.92820531386791,41.087604934347
16,-4.000001907348633,-7.464687347412109,6.92820531386791,6.92820531386791,29.855498462357776
17,3.999998092651367,-7.464687347412109,6.92820531386791,6.92820531386791,30.255428541676444
18,11.999998092651367,-7.464687347412109,6.92820531386791,6.92820531386791,42.107735541097945
19,19.999998092651367,-7.464687347412109,6.92820531386791,6.92820531386791,55.5720623916216
20,-24.000000211927624,-0.5364875793457031,6.9282034065195885,6.9282034065195885,53.24135520452127
21,-16.000001907348633,-0.5364875793457031,6.92820531386791,6.92820531386791,40.99664623029715
22,-8.000001907348633,-0.5364875793457031,6.92820531386791,6.92820531386791,31.35983938734448
23,1.4834933810763887e-06,-0.5364875793457031,6.928201499170742,6.928201499170742,26.312630052151476
24,7.999998092651367,-0.5364875793457031,6.92820531386791,6.92820531386791,31.562329447988557
25,15.999998092651367,-0.5364875793457031,6.92820531386791,6.92820531386791,42.107735541097945
26,23.999998092651367,-0.5364875793457031,6.92820531386791,6.92820531386791,55.152813273097244
27,-28.000000211927897,6.391716003417969,6.92819900168509,6.92819900168509,53.24135520452127
28,-20.000001907348633,6.391716003417969,6.928200909032199,6.928200909032199,38.47473753269674
29,-12.000001907348633,6.391716003417969,6.928200909032199,6.928200909032199,31.35983938734448
30,-4.000001907348633,6.391716003417969,6.928200909032199,6.928200909032199,25.878411108048894
31,3.999998092651367,6.391716003417969,6.928200909032199,6.928200909032199,26.312630052151476
32,11.999998092651367,6.391716003417969,6.928200909032199,6.928200909032199,31.562329447988557
33,19.999998092651367,6.391716003417969,6.928200909032199,6.928200909032199,39.4176013353656
34,27.999998092651364,6.391716003417969,6.928200909032199,6.928200909032199,55.152813273097244
35,-24.000000211927624,13.31991958618164,6.9282034065195885,6.9282034065195885,40.84431918870557
36,-16.000001907348633,13.31991958618164,6.92820531386791,6.92820531386791,32.99508978240675
37,-8.000001907348633,13.31991958618164,6.92820531386791,6.92820531386791,27.149654854526784
38,1.4834933810763887e-06,13.31991958618164,6.928201499170742,6.928201499170742,25.238208389933114
39,7.999998092651367,13.31991958618164,6.92820531386791,6.92820531386791,26.61602761559505
40,15.999998092651367,13.31991958618164,6.92820531386791,6.92820531386791,32.30534153448972
41,23.999998092651367,13.31991958618164,6.92820531386791,6.92820531386791,41.462636636477356
42,-28.000000211927627,20.248126983642578,6.9282034065195885,6.9282034065195885,56.96122578750564
43,-20.000001907348633,20.248126983642578,6.92820531386791,6.92820531386791,45.122977293565626
44,-12.000001907348633,20.248126983642578,6.92820531386791,6.92820531386791,32.99508978240675
45,-4.000001907348633,20.248126983642578,6.92820531386791,6.92820531386791,26.42331300477736
46,3.999998092651367,20.248126983642578,6.92820531386791,6.92820531386791,25.72200823274993
47,11.999998092651367,20.248126983642578,6.92820531386791,6.92820531386791,32.30534153448972
48,19.999998092651367,20.248126983642578,6.92820531386791,6.92820531386791,45.33727235932516
49,27.999998092651367,20.248126983642578,6.92820531386791,6.92820531386791,57.92841240329927
50,-24.000000211927624,27.176334381103516,6.9282034065195885,6.9282034065195885,56.96122578750564
51,-16.000001907348633,27.176334381103516,6.92820531386791,6.92820531386791,45.122977293565626
52,-8.000001907348633,27.176334381103516,6.92820531386791,6.92820531386791,31.812598291866422
53,1.4834933810763887e-06,27.176334381103516,6.928201499170742,6.928201499170742,31.812598291866422
54,7.999998092651367,27.176334381103516,6.92820531386791,6.92820531386791,31.71375307681952
55,15.999998092651367,27.176334381103516,6.92820531386791,6.92820531386791,45.33727235932516
56,23.999998092651367,27.176334381103516,6.92820531386791,6.92820531386791,57.92841240329927
57,-20.000001907348633,34.10452651977539,6.92820531386791,6.92820531386791,51.91783557338594
58,-12.000001907348633,34.10452651977539,6.92820531386791,6.92820531386791,34.62357092902455
59,-4.000001907348633,34.10452651977539,6.92820531386791,6.92820531386791,47.841876699543675
60,3.999998092651367,34.10452651977539,6.92820531386791,6.92820531386791,47.841876699543675
61,11.999998092651367,34.10452651977539,6.92820531386791,6.92820531386791,34.787089956280504
62,19.999998092651367,34.10452651977539,6.92820531386791,6.92820531386791,50.661925239537766
63,-8.009181204252037,41.027240227037815,6.918536074040185,6.918536074040185,33.78553941735139
64,8.009177389554772,41.027240227037815,6.918536074040185,6.918536074040185,34.583371824414485
