edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
19,19,12,17,4.618802153517005,1.0720031515157282,1.0,1.0000000000000013,1.000000000000004,1.0,1.0,30.172537771198947,lattice
20,20,12,33,4.618806320702436,1.0720078613281245,1.0,1.0000034912435367,1.0000104737671762,1.0,1.0,18.521363991998264,lattice
21,21,13,14,4.618802153517009,1.0720078613281245,1.0,1.000004393468797,1.0000131804642989,1.0,1.0,7.349694322190881,lattice
22,22,13,18,4.618802153517005,1.0719964065633372,1.0,0.9999937080852979,0.9999811243746582,1.0,1.0,23.78955091584254,lattice
23,23,14,15,4.618802153517007,1.071996544268894,1.0,0.9999938365415959,0.9999815097387521,1.0,1.0,14.795901319689753,lattice
24,24,15,16,4.618802153517007,1.0719981402072642,1.0,0.9999953252856989,0.9999859759226558,1.0,1.0,17.43275168837133,lattice
25,25,16,17,4.618802153517009,1.0720078613281245,1.0,1.000004393468797,1.0000131804642989,1.0,1.0,20.944676500194692,lattice
26,26,17,34,4.618804237111129,1.0720031515154769,1.0,0.9999995488886096,0.9999986466664395,1.0,1.0,23.826589374039607,lattice
27,27,18,19,4.618802153517006,1.0720031515157291,1.0,1.0000000000000018,1.0000000000000053,1.0,1.0,22.877465352760208,lattice
28,28,18,37,4.618806320702436,1.0720078613281245,1.0,1.0000034912435367,1.0000104737671762,1.0,1.0,20.191577541899996,lattice
29,29,19,20,4.618802153517005,1.0720031515157264,1.0,0.9999999999999997,0.999999999999999,1.0,1.0,22.471046142564298,lattice
30,30,20,21,4.618802153517005,1.0720031515157291,1.0,1.000000000000002,1.000000000000006,1.0,1.0,26.067940437356828,lattice
31,31,20,39,4.618806320702436,1.072007861328125,1.0,1.0000034912435372,1.0000104737671776,1.0,1.0,26.636753250609836,lattice
32,32,21,22,4.618802153517009,1.0719926025390625,1.0,0.999990159565622,0.9999704789873678,1.0,1.0,28.95892382484,lattice
33,33,21,23,4.618796280407601,1.0719975748874344,1.0,0.99999606949715,0.999988208537797,1.0,1.0,26.103440028857115,lattice
34,34,23,24,4.618802153517005,1.0720031515157291,1.0,1.000000000000002,1.000000000000006,1.0,1.0,24.153668029680887,lattice
35,35,23,41,4.6188063207074155,1.0720078613292805,1.0,1.000003491243537,1.000010473767177,1.0,1.0,27.12788778955073,lattice
36,36,24,25,4.618808026628898,1.0720031515165624,1.0,0.9999987284363716,0.9999961853139655,1.0,1.0,24.282057277482384,lattice
37,37,25,26,4.618802153517005,1.0719969230823307,1.0,0.9999941899113007,0.9999825698351738,1.0,1.0,25.203698086916138,lattice
38,38,25,43,4.618806320702436,1.0720078613281245,1.0,1.0000034912435367,1.0000104737671762,1.0,1.0,21.49860854699377,lattice
39,39,26,27,4.618802153517009,1.0720078613281245,1.0,1.000004393468797,1.0000131804642989,1.0,1.0,7.903490233237842,lattice
40,40,26,28,4.618802153517005,1.0720031515157282,1.0,1.0000000000000013,1.000000000000004,1.0,1.0,20.945053189574537,lattice
41,41,27,31,4.618802153517007,1.071996544268894,1.0,0.9999938365415959,0.9999815097387521,1.0,1.0,15.537374261749704,lattice
42,42,28,29,4.618802153517005,1.0720031515157282,1.0,1.0000000000000013,1.000000000000004,1.0,1.0,31.440416259773652,lattice
43,43,28,45,4.618806320702436,1.0720078613281245,1.0,1.0000034912435367,1.0000104737671762,1.0,1.0,19.298575728422506,lattice
44,44,29,30,4.618802153517009,1.0720078613281245,1.0,1.000004393468797,1.0000131804642989,1.0,1.0,21.541599784803434,lattice
45,45,29,48,4.618804237111129,1.0720031515154769,1.0,0.9999995488886096,0.9999986466664395,1.0,1.0,24.6256238707224,lattice
46,46,30,31,4.618802153517007,1.0719945299082976,1.0,0.9999919574793996,0.9999758726322447,1.0,1.0,18.27989639291068,lattice
47,47,32,33,4.618802153517005,1.0719965442688921,1.0,0.9999938365415946,0.9999815097387484,1.0,1.0,21.515609944852176,lattice
48,48,32,35,4.618802153517005,1.0719965442688921,1.0,0.9999938365415946,0.9999815097387484,1.0,1.0,33.398430926019905,lattice
