id,parent,width,demand,delta,xy_feed
0,0,1.3855004208939603,16.9296276643905,-2.1056240425161974,1.20507445538336
1,1,1.3947156170259831,8.587594933803677,-1.827925789041407,1.6795974385599934
2,2,1.441967255620812,14.247855125063435,-1.950219280072929,2.2929890925238006
3,3,1.2056770147949147,0.11045741539623677,-0.5155909716975327,3.644550192626731
4,4,1.2521933755471366,18.477490491946092,-0.3960168093471097,1.6720190869593563
5,5,1.2056736889017454,0.34095294073992477,-0.724797195887783,8.310251336615346
6,6,1.2053240088678623,-0.09545560070585157,0.0,9.662006081940302
7,7,1.204970518316653,-0.30981804778116295,0.0,5.47082792112832
8,8,1.2617592597450398,9.31542846468545,-0.7253178461306113,1.8578533323828805
9,9,1.40627192861059,8.43580106490358,-1.9957924367798086,1.6482642552416564
10,10,1.3924905431229835,16.627593497964476,-2.59545779649304,1.2009331114952904
11,11,1.4515815565079433,14.2479967646975,-2.1923240433126665,2.28831904321943
12,12,1.2094309662248683,-0.3819704076668651,0.0,5.365216217195984
13,13,1.2688553347302214,9.380392125202075,-0.9344853170278444,1.7947344619558396
14,14,1.2097965290902977,0.05192676407703711,0.05192676407703711,9.533157917351348
15,15,1.2101580613047258,0.30892699201168217,-0.15868473819733442,8.113069771333228
16,16,1.2101611632729727,0.3382945170381957,0.08927788979891105,3.497796927431498
17,17,1.2547056831090795,18.859962149390896,-0.417638399237255,1.6669948109672639
18,18,1.5282630496971024,16.73396944943184,-1.860843327903261,2.486450214361162
19,19,1.5430744340142981,27.99716994775161,-0.6346289004167929,1.580419069492264
20,20,1.5805191955336468,15.372292092822315,-2.364201579788448,3.25937085539655
21,21,1.4711797145698853,5.440491544408954,-1.0514912510932062,2.016375433361743
22,22,1.5086161463221492,21.23416566847942,-0.8415955247781852,3.1013949864461834
23,23,1.2814061622206319,13.39272825752893,0.38939994136042344,2.8639655909267816
24,24,1.281407758158996,15.789179674691933,0.3813606475766349,2.22714264912234
25,25,1.2814172278414553,20.706580924598295,1.1710334208342665,0.47352134668840273
26,26,1.333664816062251,25.54149985444496,2.7818613051809002,0.7251425423578488
27,27,1.5000767050768764,18.783690419035736,-2.41553752923398,3.556264539431128
28,28,1.5571683980085496,15.040325453336578,-2.785654114918845,4.328380641847254
29,29,1.4905082602815767,18.960295666287273,-1.9456047235916678,3.770837795501718
30,30,1.4896224569650587,20.71164863557291,-2.747171688499183,4.114547598516676
31,31,1.5477431647636632,19.799019021472564,-3.6652394994258763,4.615485202819976
32,32,1.4348990099572374,22.307899122144548,-2.6082148011780326,3.1036435271147553
33,33,1.4921347591701513,20.7692827340739,-2.7743396752220484,4.113905219423653
34,34,1.4983065039268129,19.18609880900588,-2.108250795306809,3.764642435000302
35,35,1.5530233667452351,19.853652321606052,-3.7698871210223537,4.611503704664546
36,36,1.5124529883780138,18.844102062068103,-2.5477512417090296,3.544313819150945
37,37,1.5254611413324612,21.415713269308533,-1.0450763357354091,3.0756191240469932
38,38,1.5721975083131028,15.084987971789099,-2.9582627684014096,4.317266114735533
39,39,1.488968577192896,5.463792503712073,-1.178451533129632,1.966094554829661
40,40,1.5487047787293298,16.804208650661543,-2.083852778243923,2.45884493526804
41,41,1.2920989712226605,13.564170617967552,0.16930730012660788,2.8180443185984965
42,42,1.5669351677684538,28.061562602931,-0.952962386634713,1.5605640922393968
43,43,1.6034360127996905,15.38981898373084,-2.542259805575277,3.250022817816046
44,44,1.2921100240046108,20.588505751288764,1.094232460007838,0.452380602635746
45,45,1.3468327408143754,25.798311123270867,2.7047190669310375,0.7307741673667271
46,46,1.2920969568620597,16.018567166559205,0.13586026853558053,2.2026112094332246
47,47,1.6296212992435155,19.0472345978554,-2.7090666899198794,3.735763967906913
48,48,1.640423460344786,34.81313646927795,1.821624542076215,2.271245546176435
49,49,1.6747354795882536,20.668574510895898,-1.5796509783408297,3.864880405110263
50,50,1.6148099149263213,29.639714899222902,-1.2008192709975098,4.6144700479582434
51,51,1.3336692116974582,28.066227585185043,4.069294501461762,0.9395759065316577
52,52,1.378761795798859,29.533921625083547,6.217489101822338,1.3993422855848119
53,53,1.6095680689334773,21.11141132273291,-4.300244190827463,5.068535062323926
54,54,1.658691491758196,19.149388852763693,-3.68982558418012,5.372675827692794
55,55,1.601028627688198,26.095206944650418,-2.950473515040695,5.08388533277772
56,56,1.601188161677283,23.858784128716227,-4.7192488162538275,5.156416637679852
57,57,1.6536091858567694,20.525531194746115,-4.899320262290942,5.303750849632063
58,58,1.6003023583607694,24.927734233082568,-4.1176781336862405,5.070613033955957
59,59,1.6031353569867013,25.161010957149244,-4.22565901666232,5.06727391489355
60,60,1.656592715542358,21.823356583250252,-5.305718250850422,5.0546990068518145
61,61,1.609307196821147,23.966756157085634,-4.6794847083397855,5.150472724365777
62,62,1.6144309059348603,26.408398816366073,-3.0566173769619027,5.07656375028612
63,63,1.6645703569564143,20.63152667921271,-4.962109651773904,5.2919018186978235
64,64,1.6274390588904808,21.32062407365771,-4.335213413624974,5.060829353024223
65,65,1.6370515237495138,29.967288764797573,-1.3786738268725784,4.61036024488369
66,66,1.679306225725826,19.295793026291584,-3.801460604979347,5.364910224358274
67,67,1.655281912788638,19.29316064771731,-2.8342077238423293,3.736816049955473
68,68,1.6694782973519053,35.03018566360032,1.3099438209764216,2.2848894670355624
69,69,1.7031150465608142,20.724648270785508,-1.93574116272681,3.8725738372778835
70,70,1.3468371206388419,28.407494413580526,4.026551617779319,0.9683063100234656
71,71,1.3946487080538617,29.938262204403323,5.862311814989241,1.4078944482052356
72,72,1.711061459154546,11.668375208445458,-6.494202103810267,3.6724917433906095
73,73,1.3787617957979497,30.804191181076025,7.981062509914018,3.4618405139386383
