id,original_hole_size,hole_size,baseline_demand,candidate_demand,original_ligament_width,ligament_width,delta,risk_original,risk_candidate
0,6.918529104994896,6.623862810903601,19.0352517069067,16.9296276643905,1.0720006231907495,1.2669768781335198,-2.1056240425161974,MODERATE,MODERATE
1,6.918529104994896,6.6158877398798435,19.223051294457516,16.627593497964476,1.0720006231907497,1.2730515319377398,-2.59545779649304,MODERATE,MODERATE
2,6.928197684471472,6.509378616193608,28.6317988481684,27.99716994775161,1.0720027850273108,1.397791391083728,-0.6346289004167929,HIGH,HIGH
3,6.928197684471472,6.548672407216818,22.075761193257605,21.23416566847942,1.0720016476294736,1.4297191163934577,-0.8415955247781852,HIGH,HIGH
4,6.928197684471472,6.5678092891481885,24.91611392332258,22.307899122144548,1.0720006950328271,1.415781796544297,-2.6082148011780326,HIGH,HIGH
5,6.92820531386791,6.5627808051976,24.91611392332258,22.307899122144548,1.0719988368313393,1.420686342632368,-2.6082148011780326,HIGH,HIGH
6,6.928197684471472,6.534480262936765,22.460789605043942,21.415713269308533,1.072001734238878,1.4422652544586876,-1.0450763357354091,HIGH,HIGH
7,6.928197684471472,6.4879930067488,29.014524989565714,28.061562602931,1.0720021833108164,1.4134857459633352,-0.952962386634713,HIGH,HIGH
8,6.928197684471472,6.404874564829464,32.991511927201735,34.81313646927795,1.0720025190375397,1.5101620694826592,1.821624542076215,CRITICAL,CRITICAL
9,6.928197684471472,6.434497321607818,30.840534170220412,29.639714899222902,1.072001205255592,1.5664907955702077,-1.2008192709975098,CRITICAL,HIGH
10,6.928197684471472,6.4515761972628205,29.045680459691113,26.095206944650418,1.072002519037581,1.5496188862493578,-2.950473515040695,HIGH,HIGH
11,6.928197684471472,6.453347803186796,29.386669973811564,25.161010957149244,1.0720006601616034,1.5476602438319296,-4.22565901666232,HIGH,HIGH
12,6.928197684471472,6.441015784849755,29.465016193327976,26.408398816366073,1.0720025190379134,1.5599530783531952,-3.0566173769619027,HIGH,HIGH
13,6.928197684471472,6.414999489351117,31.34596259167015,29.967288764797573,1.0720002501080637,1.5857150039690964,-1.3786738268725784,CRITICAL,HIGH
14,6.928197684471472,6.378538725865703,33.7202418426239,35.03018566360032,1.0720025190375397,1.5314668753603176,1.3099438209764216,CRITICAL,CRITICAL
15,6.928197684471472,6.314667426968986,32.991511927201735,34.81313646927795,1.072000316622088,1.5270861225346897,1.821624542076215,CRITICAL,CRITICAL
16,6.928197684471472,6.336271740524751,30.840534170220412,29.639714899222902,1.0720003166219692,1.6620019740328627,-1.2008192709975098,CRITICAL,HIGH
17,6.928197684471472,6.346755428314518,32.54227016136812,28.092151976969724,1.0720001801071721,1.650086950383147,-4.450118184398399,CRITICAL,HIGH
18,6.928197684471472,6.34643636046405,34.300893588878466,27.94957442183099,1.0719977734904584,1.6488466883350006,-6.351319167047475,CRITICAL,HIGH
19,6.92820531386791,6.340766266608199,34.44859518285135,28.304207871692256,1.0719959146144802,1.6544290578338547,-6.144387311159093,CRITICAL,HIGH
20,6.928197684471472,6.330511294962357,33.05727322342189,28.547550815906362,1.0719991388734769,1.6661267646903688,-4.509722407515525,CRITICAL,HIGH
21,6.928197684471472,6.311286372938752,31.34596259167015,29.967288764797573,1.0720003166219685,1.686540081774675,-1.3786738268725784,CRITICAL,HIGH
22,6.928197684471472,6.282893615175965,33.7202418426239,35.03018566360032,1.0720003166220882,1.5496015214407193,1.3099438209764216,CRITICAL,CRITICAL
23,6.928197684471472,6.26359862375337,29.694698845197575,27.542101331323245,1.0720025190375813,1.6730082402633568,-2.15259751387433,HIGH,HIGH
24,6.928197684471472,6.276328493509764,34.018099716013175,28.092151976969724,1.0720006556622335,1.716806012350719,-5.925947739043451,CRITICAL,HIGH
25,6.928197684471472,6.275689896179942,36.52812359740651,27.94957442183099,1.0720025190375821,1.714760054867214,-8.578549175575521,CRITICAL,HIGH
26,6.928197684471472,6.2694398712020005,37.10372305881802,28.655523899719483,1.072000660162816,1.7195211439141422,-8.448199159098536,CRITICAL,HIGH
27,6.928197684471472,6.2638715275639845,36.58006725878633,28.304207871692256,1.0720025190379137,1.7264791178280285,-8.275859387094073,CRITICAL,HIGH
28,6.928197684471472,6.253855730415296,34.36680857314707,28.547550815906362,1.072001696846285,1.7379255556296567,-5.819257757240706,CRITICAL,HIGH
29,6.928197684471472,6.2353779160243255,30.243321906400734,27.971977572294126,1.0720025190375813,1.6952621859070724,-2.271344334106608,CRITICAL,HIGH
30,6.928197684471472,6.235377916024327,44.412240588279815,18.750350687672412,1.0720047214531518,1.5836039830003923,-25.661889900607402,CRITICAL,MODERATE
31,6.928197684471472,6.253869062772168,35.30037597493876,23.658347893182572,1.0720047214531931,1.7357103617246468,-11.642028081756187,CRITICAL,HIGH
32,6.928197684471472,6.266574531309986,35.9779634488681,26.957576992195786,1.0720025231351573,1.7220272985808045,-9.020386456672316,CRITICAL,HIGH
33,6.928197684471472,6.265607668255902,36.72449954985677,28.365078969171332,1.0720021783216833,1.720887075280368,-8.359420580685441,CRITICAL,HIGH
34,6.92820531386791,6.259129438059733,37.10372305881802,28.655523899719483,1.0720003194469176,1.7273113810513667,-8.448199159098536,CRITICAL,HIGH
35,6.928197684471472,6.247736313952471,36.063009827207495,27.40492344207062,1.072002608201297,1.73976196829668,-8.658086385136876,CRITICAL,HIGH
36,6.928197684471472,6.235377916024326,35.983879354234816,24.18882791702299,1.0720047214531931,1.7560163272734195,-11.795051437211825,CRITICAL,HIGH
37,6.928197684471472,6.235377916024327,46.00989846057579,18.973185676104908,1.0720047214531518,1.5905553024646377,-27.036712784470883,CRITICAL,MODERATE
38,6.928197684471472,6.284852822709852,39.155732418856594,21.469940844563528,1.0720003166219694,1.5991036231911118,-17.685791574293066,CRITICAL,HIGH
39,6.928197684471472,6.323957708492948,35.30037597493876,25.431185697487614,1.0720009506538866,1.6659456042574714,-9.869190277451146,CRITICAL,HIGH
40,6.928197684471472,6.343201198924015,35.9779634488681,26.570747438730045,1.0720003166219698,1.6458798142571835,-9.407216010138058,CRITICAL,HIGH
