edge,node_i,node_j,x_i_flat_mm,y_i_flat_mm,x_j_flat_mm,y_j_flat_mm,rest_length_mm,direct_stretch,relaxed_stretch,relaxed_strain_pct,boundary_edge,x_i_relaxed_mm,y_i_relaxed_mm,z_i_relaxed_mm,x_j_relaxed_mm,y_j_relaxed_mm,z_j_relaxed_mm
101,72,73,32.0,-17.938725906884073,32.0,-22.557528060401083,4.618802153517009,1.0343996739905628,1.530922919981672,53.092291998167205,True,31.132862111120332,-18.105880117874364,30.926310509260006,32.48141006067603,-22.572258751032923,36.23972247529009
102,74,75,-24.0,-8.701125062059166,-20.0,-11.010526138817669,4.618802153517006,1.2514736040872352,1.1723537952676208,17.235379526762085,False,-26.069993898311413,-9.769551742346946,17.417611169119812,-23.21049089259958,-13.451786590824923,14.66348540312465
103,74,76,-24.0,-8.701125062059166,-28.0,-11.010526138817669,4.618802153517006,1.509227190085035,1.1259408978172567,12.594089781725671,True,-26.069993898311413,-9.769551742346946,17.417611169119812,-28.795868037530216,-11.265994239503415,21.58599838856447
104,74,90,-24.0,-8.701125062059166,-24.0,-4.0823187413567315,4.618806320702435,1.0058387525364985,1.1525557742821861,15.255577428218615,False,-26.069993898311413,-9.769551742346946,17.417611169119812,-25.860981452020244,-4.453471483737238,17.603438035652726
105,75,77,-20.0,-11.010526138817669,-16.0,-8.701125062059166,4.618802153517006,1.1553584873545861,1.2501608581124959,25.01608581124959,False,-23.21049089259958,-13.451786590824923,14.66348540312465,-19.417587801201204,-10.939195386542714,11.107830109919492
106,76,91,-28.0,-11.010526138817669,-32.0,-8.701120894873737,4.61880423711113,2.1533667634624947,1.1848411397456982,18.484113974569816,True,-28.795868037530216,-11.265994239503415,21.58599838856447,-30.98697873927826,-8.839985677542156,25.97488343312468
107,77,78,-16.0,-8.701125062059166,-12.0,-11.010526138817669,4.618802153517006,1.0724732051487877,1.2358598614765295,23.58598614765295,False,-19.417587801201204,-10.939195386542714,11.107830109919492,-15.132255546359033,-13.951856123600637,8.839954270552095
108,77,94,-16.0,-8.701125062059166,-16.0,-4.0823187413567315,4.618806320702435,1.0038652721943762,1.237157726543509,23.715772654350896,False,-19.417587801201204,-10.939195386542714,11.107830109919492,-18.911196705578142,-5.250770686875092,10.914486183663797
109,78,79,-12.0,-11.010526138817669,-8.0,-8.701125062059166,4.618802153517006,1.0407335770934352,1.2961862332735188,29.618623327351877,False,-15.132255546359033,-13.951856123600637,8.839954270552095,-10.343070616200997,-11.230827829865776,6.494358520122275
110,79,80,-8.0,-8.701125062059166,-3.999999999999999,-11.010526138817669,4.618802153517007,1.0104089622396142,1.278304448614066,27.8304448614066,False,-10.343070616200997,-11.230827829865776,6.494358520122275,-5.22490937564066,-14.026302960269131,5.572545490102375
111,79,96,-8.0,-8.701125062059166,-7.999999999999999,-4.0823187413567315,4.618806320702435,1.0029428566756409,1.2691683201802957,26.916832018029567,False,-10.343070616200997,-11.230827829865776,6.494358520122275,-10.0113528179257,-5.378178359868568,6.495632456812826
112,80,81,-3.999999999999999,-11.010526138817669,2.828200636599752e-16,-8.701125062059166,4.618802153517006,1.0023591909068943,1.3010206184544195,30.102061845441952,False,-5.22490937564066,-14.026302960269131,5.572545490102375,0.08279563648696373,-11.302594818748918,4.85167981390911
113,81,82,2.828200636599752e-16,-8.701125062059166,4.000000000000001,-11.010526138817669,4.618802153517007,1.0023592180210348,1.2985061818076566,29.850618180765665,False,0.08279563648696373,-11.302594818748918,4.85167981390911,5.366187210131544,-14.040278405515453,5.600936699808836
114,81,98,2.828200636599752e-16,-8.701125062059166,8.881784197001252e-16,-4.0823187413567315,4.618806320702435,1.0029644578826236,1.2761756876646624,27.61756876646624,False,0.08279563648696373,-11.302594818748918,4.85167981390911,0.12710697142767843,-5.409015468425916,4.94004574304876
115,82,83,4.000000000000001,-11.010526138817669,8.0,-8.701125062059166,4.618802153517005,1.0104089056269503,1.2776854507872673,27.768545078726724,False,5.366187210131544,-14.040278405515453,5.600936699808836,10.477314711453468,-11.242437258774789,6.536192255317292
116,83,84,8.0,-8.701125062059166,12.0,-11.010526138817669,4.618802153517006,1.040733577093435,1.2923804148022657,29.238041480226574,False,10.477314711453468,-11.242437258774789,6.536192255317292,15.223656968690122,-13.987224238813502,8.896344480228882
117,83,100,8.0,-8.701125062059166,7.999993218315973,-4.0823187413567315,4.618806320707413,1.0029428264372804,1.2686529577785772,26.865295777857725,False,10.477314711453468,-11.242437258774789,6.536192255317292,10.221103847908358,-5.388422028061045,6.558640953012664
118,84,88,12.0,-11.010526138817669,15.999999827696731,-8.701124687354245,4.618802191650477,1.072473589179425,1.2327769038738483,23.27769038738483,False,15.223656968690122,-13.987224238813502,8.896344480228882,19.48881628869045,-10.971119006941068,11.161873593135567
119,85,86,24.0,-8.701125062059166,28.0,-11.010526138817669,4.618802153517006,1.5092271900850354,1.1219172626223919,12.19172626223919,True,26.092072522055165,-9.787182474855166,17.44652459351451,28.80592535106908,-11.268827919385986,21.60488496046807
120,85,87,24.0,-8.701125062059166,20.0,-11.010526138817669,4.618802153517006,1.2514736040872352,1.1695416086178192,16.95416086178192,False,26.092072522055165,-9.787182474855166,17.44652459351451,23.254709164398726,-13.483808690441451,14.71437427120663
121,85,104,24.0,-8.701125062059166,24.0,-4.0823187413567315,4.618806320702435,1.0058387525364985,1.1499147815916482,14.991478159164817,False,26.092072522055165,-9.787182474855166,17.44652459351451,25.905155631748727,-4.483198983005115,17.651522645183533
122,86,107,28.0,-11.010526138817669,32.0,-8.701120894873737,4.61880423711113,2.1533746673669802,1.1837882293092197,18.378822930921967,True,28.80592535106908,-11.268827919385986,21.60488496046807,30.992495944978607,-8.839971190367988,25.988394422041836
123,87,88,20.0,-11.010526138817669,15.999999827696731,-8.701124687354245,4.6188024900884805,1.1553579323663785,1.2459148528469406,24.59148528469406,False,23.254709164398726,-13.483808690441451,14.71437427120663,19.48881628869045,-10.971119006941068,11.161873593135567
124,88,102,15.999999827696731,-8.701124687354245,16.0,-4.0823187413567315,4.618805945997516,1.0038651793722781,1.2345764963897987,23.457649638979873,False,19.48881628869045,-10.971119006941068,11.161873593135567,19.01786757415291,-5.291068949497529,10.98548370356721
125,89,90,-28.0,-1.7729176645982276,-24.0,-4.0823187413567315,4.618802153517007,1.650668963882587,1.1777261567497563,17.772615674975633,True,-28.196085460195473,-1.9656804149377676,21.83998711187581,-25.860981452020244,-4.453471483737238,17.603438035652726
126,89,92,-28.0,-1.7729176645982276,-32.0,-4.0823187413567315,4.618802153517007,2.168809509194278,1.2011923011000216,20.119230110002164,True,-28.196085460195473,-1.9656804149377676,21.83998711187581,-30.73523353464732,-4.113095065648675,26.280979514179776
127,89,110,-28.0,-1.7729176645982276,-28.0,2.845888656104206,4.618806320702434,1.1789973267320297,1.0552370548950247,5.523705489502473,True,-28.196085460195473,-1.9656804149377676,21.83998711187581,-27.39338447905454,2.6631524285889348,23.1379954591889
128,90,93,-24.0,-4.0823187413567315,-20.0,-1.7729176645982276,4.618802153517007,1.2023024981283217,1.1675617721892952,16.756177218929523,False,-25.860981452020244,-4.453471483737238,17.603438035652726,-22.27112740106805,-2.2569485742869895,14.231517886165854
129,91,92,-32.0,-8.701120894873737,-32.0,-4.0823187413567315,4.618802153517006,1.046515769257315,1.026992696747828,2.6992696747828004,True,-30.98697873927826,-8.839985677542156,25.97488343312468,-30.73523353464732,-4.113095065648675,26.280979514179776
130,93,94,-20.0,-1.7729176645982276,-16.0,-4.0823187413567315,4.618802153517007,1.2114657663009216,1.2104003296118178,21.040032961181776,False,-22.27112740106805,-2.2569485742869895,14.231517886165854,-18.911196705578142,-5.250770686875092,10.914486183663797
131,93,109,-20.0,-1.7729176645982276,-20.0,2.845888656104206,4.618806320702434,1.0697675765957089,1.1765366195462477,17.653661954624766,False,-22.27112740106805,-2.2569485742869895,14.231517886165854,-21.666440891030415,2.9288111223616258,15.739073339448751
132,94,95,-16.0,-4.0823187413567315,-12.0,-1.7729176645982276,4.618802153517007,1.0475730940236465,1.2320445499696226,23.204454996962266,False,-18.911196705578142,-5.250770686875092,10.914486183663797,-14.459696281879955,-2.4259164241628826,8.772774360862158
133,95,96,-12.0,-1.7729176645982276,-7.999999999999999,-4.0823187413567315,4.618802153517007,1.0680005293838588,1.256650782365669,25.665078236566895,False,-14.459696281879955,-2.4259164241628826,8.772774360862158,-10.0113528179257,-5.378178359868568,6.495632456812826
134,95,112,-12.0,-1.7729176645982276,-12.0,2.845888656104206,4.618806320702434,1.0505091797133819,1.2433302891272764,24.333028912727638,False,-14.459696281879955,-2.4259164241628826,8.772774360862158,-14.095937098272241,3.074018581350446,10.38430100781894
135,96,97,-7.999999999999999,-4.0823187413567315,-3.9999999999999996,-1.7729176645982276,4.618802153517006,1.0023118847193713,1.26839371231067,26.839371231067013,False,-10.0113528179257,-5.378178359868568,6.495632456812826,-4.941556866860923,-2.537416629748752,5.754828293480139
136,97,98,-3.9999999999999996,-1.7729176645982276,8.881784197001252e-16,-4.0823187413567315,4.618802153517007,1.0104679888943717,1.2735525533980117,27.355255339801165,False,-4.941556866860923,-2.537416629748752,5.754828293480139,0.12710697142767843,-5.409015468425916,4.94004574304876
137,97,114,-3.9999999999999996,-1.7729176645982276,-3.999999999999999,2.845888656104206,4.618806320702434,1.0431076575581082,1.2596571711105133,25.965717111051333,False,-4.941556866860923,-2.537416629748752,5.754828293480139,-4.778229250969313,3.0544349322505955,7.353250423529449
138,98,99,8.881784197001252e-16,-4.0823187413567315,3.9999932183159728,-1.7729176645982276,4.618796280407603,1.010467988292759,1.2772499854902335,27.72499854902335,False,0.12710697142767843,-5.409015468425916,4.94004574304876,5.195765494686594,-2.5154027986753733,5.799187869854311
139,99,100,3.9999932183159728,-1.7729176645982276,7.999993218315973,-4.0823187413567315,4.618802153517007,1.0023118707115004,1.2640158111087145,26.401581110871454,False,5.195765494686594,-2.5154027986753733,5.799187869854311,10.221103847908358,-5.388422028061045,6.558640953012664
140,99,116,3.9999932183159728,-1.7729176645982276,4.000000000000001,2.845888656104206,4.618806320707412,1.0431077112324676,1.262927660588508,26.292766058850802,False,5.195765494686594,-2.5154027986753733,5.799187869854311,5.17839701410438,3.084323623739408,7.432955789179898
141,100,101,7.999993218315973,-4.0823187413567315,12.0,-1.7729176645982276,4.618808026628899,1.0680005006551865,1.2530775669381957,25.30775669381957,False,10.221103847908358,-5.388422028061045,6.558640953012664,14.624518517836675,-2.420599244212601,8.860754036902101
142,101,102,12.0,-1.7729176645982276,16.0,-4.0823187413567315,4.618802153517007,1.0475730940236465,1.2258081852394382,22.580818523943826,False,14.624518517836675,-2.420599244212601,8.860754036902101,19.01786757415291,-5.291068949497529,10.98548370356721
143,101,118,12.0,-1.7729176645982276,12.0,2.845888656104206,4.618806320702434,1.050509201655523,1.2430401503305164,24.30401503305164,False,14.624518517836675,-2.420599244212601,8.860754036902101,14.331092963862186,3.0735574941572126,10.501295833339034
144,102,103,16.0,-4.0823187413567315,20.0,-1.7729176645982276,4.618802153517007,1.2114657663009216,1.2054600128007935,20.546001280079352,False,19.01786757415291,-5.291068949497529,10.98548370356721,22.343710723888137,-2.290201840498402,14.29210623670721
145,103,104,20.0,-1.7729176645982276,24.0,-4.0823187413567315,4.618802153517007,1.2023024981283217,1.1614673821892156,16.146738218921563,False,22.343710723888137,-2.290201840498402,14.29210623670721,25.905155631748727,-4.483198983005115,17.651522645183533
146,103,120,20.0,-1.7729176645982276,20.0,2.845888656104206,4.618806320702434,1.0697681508385775,1.1730465336777045,17.30465336777045,False,22.343710723888137,-2.290201840498402,14.29210623670721,21.764472722960836,2.877935042792923,15.812099140603165
147,104,105,24.0,-4.0823187413567315,28.0,-1.7729176645982276,4.618802153517007,1.6506710588176283,1.1729263912232533,17.292639122325326,True,25.905155631748727,-4.483198983005115,17.651522645183533,28.205637182925393,-1.9619564060155452,21.858729396010208
148,105,106,28.0,-1.7729176645982276,32.0,-4.0823187413567315,4.618802153517007,2.168809391723967,1.1978502795807042,19.785027958070422,True,28.205637182925393,-1.9619564060155452,21.858729396010208,30.736061277053267,-4.116271543583452,26.28206672139283
149,105,122,28.0,-1.7729176645982276,28.0,2.845888656104206,4.618806320702434,1.1789959319371484,1.0551758764277683,5.517587642776833,True,28.205637182925393,-1.9619564060155452,21.858729396010208,27.40515101674527,2.665333114701749,23.162534299629495
150,106,107,32.0,-4.0823187413567315,32.0,-8.701120894873737,4.618802153517006,1.0465138753745482,1.0261884994822565,2.6188499482256544,True,30.736061277053267,-4.116271543583452,26.28206672139283,30.992495944978607,-8.839971190367988,25.988394422041836
151,108,109,-24.0,5.15528973286271,-20.0,2.845888656104206,4.618802153517007,1.5729448123320795,1.1648793314975021,16.487933149750212,True,-24.113977848829965,5.1768764765722874,19.970373449147637,-21.666440891030415,2.9288111223616258,15.739073339448751
152,108,110,-24.0,5.15528973286271,-28.0,2.845888656104206,4.618802153517007,1.4221118282454566,1.127229990554873,12.722999055487305,True,-24.113977848829965,5.1768764765722874,19.970373449147637,-27.39338447905454,2.6631524285889348,23.1379954591889
153,108,125,-24.0,5.15528973286271,-24.0,9.774080794776081,4.618791061913371,1.4376981931883441,1.1376550949816855,13.765509498168548,True,-24.113977848829965,5.1768764765722874,19.970373449147637,-23.533458464122763,9.299655220307331,23.176059208497012
154,109,111,-20.0,2.845888656104206,-16.0,5.15528973286271,4.618802153517007,1.06584059371828,1.1536003349651487,15.36003349651487,False,-21.666440891030415,2.9288111223616258,15.739073339448751,-17.575049315868263,5.827347913478005,13.936501357627607
155,111,112,-16.0,5.15528973286271,-12.0,2.845888656104206,4.618802153517007,1.2123031794888364,1.230532879213832,23.05328792138319,False,-17.575049315868263,5.827347913478005,13.936501357627607,-14.095937098272241,3.074018581350446,10.38430100781894
156,111,124,-16.0,5.15528973286271,-16.0,9.774080794776081,4.618791061913371,1.2106892627366728,1.2179799375127214,21.797993751272138,False,-17.575049315868263,5.827347913478005,13.936501357627607,-17.327523648055962,10.39839660603517,17.206296809768826
157,112,113,-12.0,2.845888656104206,-8.0,5.15528973286271,4.618802153517007,1.0029956458040985,1.2036107856152887,20.361078561528867,False,-14.095937098272241,3.074018581350446,10.38430100781894,-9.2880464483062,5.764038822925094,9.64057460614774
158,113,114,-8.0,5.15528973286271,-3.999999999999999,2.845888656104206,4.618802153517007,1.0735870736235689,1.2420797135150046,24.207971351500458,False,-9.2880464483062,5.764038822925094,9.64057460614774,-4.778229250969313,3.0544349322505955,7.353250423529449
159,113,127,-8.0,5.15528973286271,-7.999999999999999,9.774080794776081,4.618791061913371,1.1608111566326247,1.2243163908557098,22.431639085570975,False,-9.2880464483062,5.764038822925094,9.64057460614774,-9.147239634189711,10.55321507703884,12.644143150005078
160,114,115,-3.999999999999999,2.845888656104206,2.828200636599752e-16,5.15528973286271,4.618802153517006,1.0118766439641578,1.2350011238693923,23.500112386939232,False,-4.778229250969313,3.0544349322505955,7.353250423529449,0.20296042606379178,5.718096825018569,8.14750937136659
161,115,116,2.828200636599752e-16,5.15528973286271,4.000000000000001,2.845888656104206,4.618802153517007,1.011876643964158,1.2286104448828514,22.861044488285142,False,0.20296042606379178,5.718096825018569,8.14750937136659,5.17839701410438,3.084323623739408,7.432955789179898
162,115,129,2.828200636599752e-16,5.15528973286271,8.881784197001252e-16,9.774080794776081,4.618791061913371,1.150232945825928,1.22125548436047,22.125548436046994,False,0.20296042606379178,5.718096825018569,8.14750937136659,0.28586149731524824,10.553634662728978,11.050691681020686
163,116,117,4.000000000000001,2.845888656104206,8.0,5.15528973286271,4.618802153517006,1.0735870850962153,1.249045998473817,24.904599847381693,False,5.17839701410438,3.084323623739408,7.432955789179898,9.623255010262083,5.880097172648226,9.822382566677327
164,117,118,8.0,5.15528973286271,12.0,2.845888656104206,4.618802153517007,1.002995648900535,1.1957214033524772,19.572140335247724,False,9.623255010262083,5.880097172648226,9.822382566677327,14.331092963862186,3.0735574941572126,10.501295833339034
165,117,131,8.0,5.15528973286271,7.999993218315973,9.774080794776081,4.618791061918349,1.1608109171785184,1.2341014061218771,23.410140612187714,False,9.623255010262083,5.880097172648226,9.822382566677327,9.685617415275008,10.663974948586173,12.920974014614018
166,118,119,12.0,2.845888656104206,16.0,5.15528973286271,4.618802153517007,1.2123032662503859,1.2244375331885113,22.443753318851133,False,14.331092963862186,3.0735574941572126,10.501295833339034,17.747007235869866,5.836352438406115,14.062536572114869
167,119,120,16.0,5.15528973286271,20.0,2.845888656104206,4.618802153517007,1.0658410752008094,1.1446867395101727,14.468673951017275,False,17.747007235869866,5.836352438406115,14.062536572114869,21.764472722960836,2.877935042792923,15.812099140603165
168,119,133,16.0,5.15528973286271,16.0,9.774080794776081,4.618791061913371,1.2106891358463225,1.2159790473517895,21.59790473517895,False,17.747007235869866,5.836352438406115,14.062536572114869,17.574830277457636,10.3593713527374,17.38760465586398
169,120,121,20.0,2.845888656104206,24.0,5.15528973286271,4.618802153517007,1.5729435645031609,1.1574367886809558,15.743678868095579,True,21.764472722960836,2.877935042792923,15.812099140603165,24.13618360349703,5.187222279270967,20.009907090095012
170,121,122,24.0,5.15528973286271,28.0,2.845888656104206,4.618802153517007,1.4221118282454557,1.1246901912904936,12.469019129049364,True,24.13618360349703,5.187222279270967,20.009907090095012,27.40515101674527,2.665333114701749,23.162534299629495
171,121,135,24.0,5.15528973286271,24.0,9.774080794776081,4.618791061913371,1.4377022930811483,1.1374394919851565,13.743949198515647,True,24.13618360349703,5.187222279270967,20.009907090095012,23.556087060443087,9.304792381950167,23.220727646724328
172,123,124,-20.0,12.083481871534584,-16.0,9.774080794776081,4.618802153517006,1.6793646829106983,1.2248252794644146,22.482527946441454,True,-19.85759120747609,12.22443304412988,21.925253367749484,-17.327523648055962,10.39839660603517,17.206296809768826
173,123,125,-20.0,12.083481871534584,-24.0,9.774080794776081,4.618802153517006,1.158166644763112,1.0524712137941283,5.2471213794128335,True,-19.85759120747609,12.22443304412988,21.925253367749484,-23.533458464122763,9.299655220307331,23.176059208497012
174,123,138,-20.0,12.083481871534584,-20.0,16.70228819223702,4.618806320702436,2.054482526074835,1.2367306704107381,23.673067041073814,True,-19.85759120747609,12.22443304412988,21.925253367749484,-19.12204533192304,15.643660328616253,26.441591258577624
175,124,126,-16.0,9.774080794776081,-12.0,12.083481871534584,4.618802153517006,1.0031743745149277,1.1506321188758875,15.063211887588746,False,-17.327523648055962,10.39839660603517,17.206296809768826,-12.636273007425855,12.778510328308071,16.450265117577803
176,126,127,-12.0,12.083481871534584,-7.999999999999999,9.774080794776081,4.618802153517007,1.2657991481103943,1.2172944628916689,21.729446289166887,False,-12.636273007425855,12.778510328308071,16.450265117577803,-9.147239634189711,10.55321507703884,12.644143150005078
177,126,137,-12.0,12.083481871534584,-12.0,16.70228819223702,4.618806320702436,1.4572585738203003,1.196708585313472,19.6708585313472,True,-12.636273007425855,12.778510328308071,16.450265117577803,-12.236852556529225,16.701269063332916,20.323789742500765
178,127,128,-7.999999999999999,9.774080794776081,-3.9999999999999996,12.083481871534584,4.618802153517006,1.0199569902321572,1.1654083111126312,16.54083111126312,False,-9.147239634189711,10.55321507703884,12.644143150005078,-4.248888895927446,12.687861282533927,13.295202514952738
179,128,129,-3.9999999999999996,12.083481871534584,8.881784197001252e-16,9.774080794776081,4.618802153517006,1.099868532607831,1.188947406269588,18.894740626958793,False,-4.248888895927446,12.687861282533927,13.295202514952738,0.28586149731524824,10.553634662728978,11.050691681020686
180,128,140,-3.9999999999999996,12.083481871534584,-3.999999999999999,16.70228819223702,4.618806320702436,1.3620376592359371,1.1680673497540894,16.806734975408943,False,-4.248888895927446,12.687861282533927,13.295202514952738,-4.204043185782527,16.692405622733943,16.910236096252344
181,129,130,8.881784197001252e-16,9.774080794776081,3.9999932183159728,12.083481871534584,4.618796280407602,1.0999764371797551,1.196286746157593,19.6286746157593,False,0.28586149731524824,10.553634662728978,11.050691681020686,4.771280735749268,12.730757966277206,13.432129542300526
182,130,131,3.9999932183159728,12.083481871534584,7.999993218315973,9.774080794776081,4.618802153517006,1.0200079978932077,1.1595441658679515,15.954416586795151,False,4.771280735749268,12.730757966277206,13.432129542300526,9.685617415275008,10.663974948586173,12.920974014614018
183,130,142,3.9999932183159728,12.083481871534584,4.000000000000001,16.70228819223702,4.6188063207074155,1.3616428566812993,1.169387645040077,16.938764504007708,False,4.771280735749268,12.730757966277206,13.432129542300526,4.920931297917667,16.709686524032303,17.08157116013121
184,131,132,7.999993218315973,9.774080794776081,12.0,12.083481871534584,4.618808026628898,1.2663470179097793,1.2310680655482569,23.10680655482569,False,9.685617415275008,10.663974948586173,12.920974014614018,13.053834056490166,12.94093515736614,16.896137848282134
185,132,133,12.0,12.083481871534584,16.0,9.774080794776081,4.618802153517006,1.0031037181198876,1.132173341347973,13.217334134797309,False,13.053834056490166,12.94093515736614,16.896137848282134,17.574830277457636,10.3593713527374,17.38760465586398
186,132,144,12.0,12.083481871534584,12.0,16.70228819223702,4.618806320702436,1.456231288008631,1.218656074038609,21.8656074038609,False,13.053834056490166,12.94093515736614,16.896137848282134,13.156223098096927,16.746505265775266,21.04219933382395
187,133,134,16.0,9.774080794776081,20.0,12.083481871534584,4.618802153517006,1.6805654048154177,1.2093107584686773,20.93107584686773,True,17.574830277457636,10.3593713527374,17.38760465586398,19.912206519792612,12.275165648390864,22.084940575673798
188,134,135,20.0,12.083481871534584,24.0,9.774080794776081,4.618802153517006,1.1574164238846332,1.0471164648530549,4.711646485305487,True,19.912206519792612,12.275165648390864,22.084940575673798,23.556087060443087,9.304792381950167,23.220727646724328
189,134,146,20.0,12.083481871534584,20.0,16.70228819223702,4.618806320702436,2.051776824983316,1.2397273236170578,23.972732361705784,True,19.912206519792612,12.275165648390864,22.084940575673798,19.203887269756272,15.675046219309651,26.637617110213966
190,136,137,-16.0,19.01168926899552,-12.0,16.70228819223702,4.618802153517005,1.656189798488505,1.2363248924141583,23.632489241415833,True,-15.38327615678727,18.3703186815338,24.787227395018995,-12.236852556529225,16.701269063332916,20.323789742500765
191,136,138,-16.0,19.01168926899552,-20.0,16.70228819223702,4.618802153517005,1.3081667976888107,1.0639691426342803,6.396914263428033,True,-15.38327615678727,18.3703186815338,24.787227395018995,-19.12204533192304,15.643660328616253,26.441591258577624
192,137,139,-12.0,16.70228819223702,-8.0,19.01168926899552,4.618802153517005,1.0025459685238314,1.0702730477460267,7.027304774602672,True,-12.236852556529225,16.701269063332916,20.323789742500765,-7.937320720011053,19.09718971812159,19.864888155741173
193,139,140,-8.0,19.01168926899552,-3.999999999999999,16.70228819223702,4.618802153517006,1.1867936070693685,1.1548197198111376,15.481971981113762,True,-7.937320720011053,19.09718971812159,19.864888155741173,-4.204043185782527,16.692405622733943,16.910236096252344
194,139,149,-8.0,19.01168926899552,-8.0,23.630495589697958,4.618806320702436,1.1787969944059253,1.1627034645730783,16.270346457307827,True,-7.937320720011053,19.09718971812159,19.864888155741173,-8.1419051075803,23.60608737107466,22.77489364540916
195,140,141,-3.999999999999999,16.70228819223702,2.828200636599752e-16,19.01168926899552,4.618802153517005,1.0370780020487085,1.1190283888456065,11.902838884560651,False,-4.204043185782527,16.692405622733943,16.910236096252344,0.3406563924166943,18.867826231325807,18.06235342268544
196,141,142,2.828200636599752e-16,19.01168926899552,4.000000000000001,16.70228819223702,4.618802153517006,1.0371636658964805,1.1166023880931406,11.66023880931406,False,0.3406563924166943,18.867826231325807,18.06235342268544,4.920931297917667,16.709686524032303,17.08157116013121
197,141,148,2.828200636599752e-16,19.01168926899552,8.881784197001252e-16,23.630495589697958,4.618806320702436,1.1471851388792025,1.1101764757311556,11.017647573115564,False,0.3406563924166943,18.867826231325807,18.06235342268544,0.3653573988953489,23.319900254662947,20.606293821081433
198,142,143,4.000000000000001,16.70228819223702,8.0,19.01168926899552,4.618802153517004,1.1871314844176122,1.1642518924328709,16.425189243287086,False,4.920931297917667,16.709686524032303,17.08157116013121,8.66858730468369,19.029805840950885,20.162006218624338
199,143,144,8.0,19.01168926899552,12.0,16.70228819223702,4.618802153517005,1.0024876900577062,1.1066646775961637,10.66646775961637,False,8.66858730468369,19.029805840950885,20.162006218624338,13.156223098096927,16.746505265775266,21.04219933382395
200,143,151,8.0,19.01168926899552,7.999993218315973,23.630495589697958,4.6188063207074155,1.178577648354834,1.1394104682931792,13.941046829317916,False,8.66858730468369,19.029805840950885,20.162006218624338,8.944678597574264,23.380759726282722,23.10974373306558
201,144,145,12.0,16.70228819223702,16.0,19.01168926899552,4.618802153517005,1.655033520265356,1.2351812581029311,23.51812581029311,True,13.156223098096927,16.746505265775266,21.04219933382395,15.666404108553058,18.893140668975555,25.693933727395773
202,145,146,16.0,19.01168926899552,20.0,16.70228819223702,4.618802153517005,1.3084027780811807,1.055353702477589,5.535370247758897,True,15.666404108553058,18.893140668975555,25.693933727395773,19.203887269756272,15.675046219309651,26.637617110213966
203,145,153,16.0,19.01168926899552,16.0,23.630495589697958,4.618806320702436,1.5245760781074391,1.1858352905073466,18.58352905073466,True,15.666404108553058,18.893140668975555,25.693933727395773,15.207741797754933,23.027327166361133,29.257251309882108
204,147,148,-3.9999999999999996,25.93989666645646,8.881784197001252e-16,23.630495589697958,4.618802153517005,1.0511604624194912,1.095661245379999,9.566124537999897,False,-3.7726154142653963,25.801066355269448,22.133087353554046,0.3653573988953489,23.319900254662947,20.606293821081433
205,147,149,-3.9999999999999996,25.93989666645646,-8.0,23.630495589697958,4.618802153517005,1.0052224622035744,1.0677196893693612,6.771968936936124,True,-3.7726154142653963,25.801066355269448,22.133087353554046,-8.1419051075803,23.60608737107466,22.77489364540916
206,147,164,-3.9999999999999996,25.93989666645646,-3.999999999999999,30.558702987158895,4.618806320702436,1.057593398596285,1.078081793262722,7.808179326272202,False,-3.7726154142653963,25.801066355269448,22.133087353554046,-4.269921125205369,30.438705869020904,23.87662371431058
207,148,150,8.881784197001252e-16,23.630495589697958,3.9999932183159728,25.93989666645646,4.618796280407601,1.0513097494415842,1.0943603612702153,9.43603612702153,False,0.3653573988953489,23.319900254662947,20.606293821081433,4.550825388721486,25.616936909766544,22.26603480775038
208,149,165,-8.0,23.630495589697958,-12.0,25.939900833641886,4.618804237111129,1.3692116601914794,1.1948579843637357,19.48579843637357,True,-8.1419051075803,23.60608737107466,22.77489364540916,-11.543872067936938,25.842206402327943,26.500979100368866
209,150,151,3.9999932183159728,25.93989666645646,7.999993218315973,23.630495589697958,4.618802153517005,1.0051621715313357,1.0829274380023122,8.292743800231218,False,4.550825388721486,25.616936909766544,22.26603480775038,8.944678597574264,23.380759726282722,23.10974373306558
210,150,162,3.9999932183159728,25.93989666645646,4.0000005901188755,30.5587020623421,4.618805395891523,1.0576113820232347,1.0785675453648493,7.856754536484933,False,4.550825388721486,25.616936909766544,22.26603480775038,4.4503706749214516,30.322804305631163,23.897596026645015
211,151,152,7.999993218315973,23.630495589697958,12.0,25.93989666645646,4.618808026628898,1.3697182025969799,1.1522266789128073,15.222667891280729,True,8.944678597574264,23.380759726282722,23.10974373306558,11.873008465620302,25.817496093458015,26.825920115759697
212,152,153,12.0,25.93989666645646,16.0,23.630495589697958,4.618802153517005,1.400413669874202,1.0785593780094636,7.855937800946355,True,11.873008465620302,25.817496093458015,26.825920115759697,15.207741797754933,23.027327166361133,29.257251309882108
213,152,161,12.0,25.93989666645646,12.000000590118876,30.5587020623421,4.618805395885679,1.1308507136318817,1.0850584877323004,8.50584877323004,True,11.873008465620302,25.817496093458015,26.825920115759697,11.619037870909628,30.378772263901563,28.886777921647877
214,154,155,-11.997718128442331,25.946548531629716,-7.99771812844233,23.63714745487121,4.618802153517008,1.3690668500624512,1.1713985498414379,17.13985498414379,True,-11.741032201043332,25.61306296155598,26.57082791949598,-8.308413533360877,23.639507842063157,22.883651953062916
