edge,node_i,node_j,x_i_flat_mm,y_i_flat_mm,x_j_flat_mm,y_j_flat_mm,rest_length_mm,direct_stretch,relaxed_stretch,relaxed_strain_pct,boundary_edge,x_i_relaxed_mm,y_i_relaxed_mm,z_i_relaxed_mm,x_j_relaxed_mm,y_j_relaxed_mm,z_j_relaxed_mm
99,69,87,-8.000001907348633,4.082314574171304,-8.000001907348633,8.701117080176472,4.618802506005168,1.0030602353309188,1.27820839612149,27.82083961214901,False,-10.221888771973441,5.6535775775576536,33.833240115956265,-10.58555500195181,11.545746968715969,33.76360959668997
100,70,71,-4.000001907348632,1.7729134974127998,1.4834933813592088e-06,4.082314574171304,4.618805090072641,1.0108747897390367,1.2790467053389012,27.90467053389012,False,-5.148649715241582,2.8109951686295243,34.647089706327186,-0.04523318497315543,5.668359610464131,35.47843961145704
101,71,72,1.4834933813592088e-06,4.082314574171304,4.000001483493382,1.7729134974127998,4.618802153517007,1.0108698737787887,1.2803101527600698,28.031015276006976,False,-0.04523318497315543,5.668359610464131,35.47843961145704,5.044044527849613,2.771120408880818,34.65701935840021
102,71,89,1.4834933813592088e-06,4.082314574171304,-1.9073486319243216e-06,8.701117080176472,4.618802506006412,1.003079972761879,1.2753255655982134,27.53255655982134,False,-0.04523318497315543,5.668359610464131,35.47843961145704,-0.07257151469869612,11.558589475966523,35.524948459997034
103,72,73,4.000001483493382,1.7729134974127998,7.999998092651367,4.082314574171304,4.6187992169619925,1.0023875774280686,1.2687200909665166,26.87200909665166,False,5.044044527849613,2.771120408880818,34.65701935840021,10.162659872184127,5.503595554856487,33.83694183428685
104,73,74,7.999998092651367,4.082314574171304,11.999998092651367,1.7729134974127998,4.618802153517007,1.0707279556437166,1.2665614315692075,26.656143156920752,False,10.162659872184127,5.503595554856487,33.83694183428685,14.579327117099597,2.469273401340212,31.489943639060552
105,73,91,7.999998092651367,4.082314574171304,7.999998092651368,8.701117080176472,4.618802506005168,1.0030540584106509,1.268888688994285,26.8888688994285,False,10.162659872184127,5.503595554856487,33.83694183428685,10.458404879432752,11.356864255188043,33.82566813537529
106,74,75,11.999998092651367,1.7729134974127998,15.999998092651367,4.082314574171304,4.618802153517007,1.049995600539149,1.2360719043280453,23.607190432804526,False,14.579327117099597,2.469273401340212,31.489943639060552,19.055462772471063,5.202572209539254,29.234300210512494
107,75,76,15.999998092651367,4.082314574171304,19.999998092651367,1.7729134974127998,4.618802153517007,1.2228075746193003,1.2230164974320676,22.301649743206763,False,19.055462772471063,5.202572209539254,29.234300210512494,22.38555679218971,2.214855647086794,25.78556569486436
108,75,94,15.999998092651367,4.082314574171304,15.999998092651367,8.701117080176472,4.618802506005168,1.0040581667778679,1.2416589894898398,24.165898948983976,False,19.055462772471063,5.202572209539254,29.234300210512494,19.543938973489656,10.91377681109468,29.051265590490345
109,76,77,19.999998092651367,1.7729134974127998,23.999998092651367,4.082314574171304,4.618802153517007,1.2146204543324064,1.177997324921002,17.799732492100205,False,22.38555679218971,2.214855647086794,25.78556569486436,25.934462857115555,4.3907973847041015,22.28209110850351
110,77,78,23.999998092651367,4.082314574171304,27.999998092651367,1.7729134974127998,4.618802153517007,1.7131719780450048,1.1856176810831183,18.561768108311828,True,25.934462857115555,4.3907973847041015,22.28209110850351,28.18173094142101,1.9705814981433896,17.913981756098437
111,77,93,23.999998092651367,4.082314574171304,23.999998092651367,8.701117080176472,4.618802506005168,1.0061077781807084,1.1578976616779908,15.78976616779908,False,25.934462857115555,4.3907973847041015,22.28209110850351,26.1954575856605,9.730119557833271,22.44240561320961
112,78,79,27.999998092651367,1.7729134974127998,27.999998092651367,-2.845888656104206,4.618802153517006,1.2199002708037925,1.057280634116808,5.728063411680795,True,28.18173094142101,1.9705814981433896,17.913981756098437,27.32033288906465,-2.6514801987328056,16.594193021638766
113,78,97,27.999998092651367,1.7729134974127998,31.99999809265137,4.082314926659466,4.618802329761101,2.7205033416972184,1.2058412991616434,20.58412991616434,True,28.18173094142101,1.9705814981433896,17.913981756098437,30.570233230233544,4.153490336103081,13.380796273927889
114,80,81,-28.000000211927897,11.010518156934975,-24.000000211927897,8.701117080176472,4.618802153517006,1.5550206875612491,1.1380197159947552,13.801971599475515,True,-28.809282408516854,11.301390463893581,18.118382205057582,-26.19341519108958,9.82362272674364,22.431386246443054
115,80,83,-28.000000211927897,11.010518156934975,-32.0000002119279,8.701117080176472,4.618802153517006,2.4310963348991286,1.1734625457692869,17.346254576928686,True,-28.809282408516854,11.301390463893581,18.118382205057582,-30.830300492962916,8.843059709591618,13.73108214013235
116,80,101,-28.000000211927897,11.010518156934975,-28.000000211927624,15.629320662940144,4.618802506005169,1.0371131765484831,1.2506639316477264,25.066393164772638,True,-28.809282408516854,11.301390463893581,18.118382205057582,-29.422851042891565,16.173886564110997,15.076824577382359
117,81,84,-24.000000211927897,8.701117080176472,-20.000001907348633,11.010518156934975,4.618800685239657,1.2669464460449396,1.1861860431234192,18.618604312341922,False,-26.19341519108958,9.82362272674364,22.431386246443054,-23.367019492738663,13.545404717468575,25.290862323556574
118,82,83,-32.0000002119279,4.082314926659466,-32.0000002119279,8.701117080176472,4.618802153517006,1.2018527982144247,1.0233110326144503,2.3311032614450333,True,-30.561968315009292,4.136305397451172,13.393455567138409,-30.830300492962916,8.843059709591618,13.73108214013235
119,84,85,-20.000001907348633,11.010518156934975,-16.000001907348633,8.701117080176472,4.618802153517006,1.1630625188605919,1.2657446769691385,26.57446769691385,False,-23.367019492738663,13.545404717468575,25.290862323556574,-19.572877531925684,11.118341316926076,29.01808486760021
120,84,100,-20.000001907348633,11.010518156934975,-20.000000211927624,15.629320662940144,4.61880250600548,1.0155945637581383,1.267667867356888,26.766786735688797,False,-23.367019492738663,13.545404717468575,25.290862323556574,-23.993548993197056,18.795336792366697,22.775319023510665
121,85,86,-16.000001907348633,8.701117080176472,-12.000001907348633,11.010518156934975,4.618802153517006,1.0757134367924943,1.244768884149197,24.476888414919706,False,-19.572877531925684,11.118341316926076,29.01808486760021,-15.354548411549697,14.299325004587187,31.285675323687315
122,86,87,-12.000001907348633,11.010518156934975,-8.000001907348633,8.701117080176472,4.618802153517006,1.0423740648854074,1.3074124325673366,30.741243256733664,False,-15.354548411549697,14.299325004587187,31.285675323687315,-10.58555500195181,11.545746968715969,33.76360959668997
123,86,103,-12.000001907348633,11.010518156934975,-12.000001907348633,15.629320662940144,4.618802506005169,1.0109478123128173,1.2812057741523482,28.120577415234816,False,-15.354548411549697,14.299325004587187,31.285675323687315,-15.899251530112112,19.849137461471514,29.305447749302523
124,87,88,-8.000001907348633,8.701117080176472,-4.000001907348633,11.010518156934975,4.618802153517006,1.0108081198056338,1.285128962403635,28.512896240363506,False,-10.58555500195181,11.545746968715969,33.76360959668997,-5.419945616499258,14.306994858204568,34.7254796692935
125,88,89,-4.000001907348633,11.010518156934975,-1.9073486319243216e-06,8.701117080176472,4.618802153517007,1.0024481902535687,1.3131657646640986,31.316576466409863,False,-5.419945616499258,14.306994858204568,34.7254796692935,-0.07257151469869612,11.558589475966523,35.524948459997034
126,88,105,-4.000001907348633,11.010518156934975,-4.000001907348632,15.629320662940144,4.618802506005169,1.009504181636989,1.2682002093453633,26.820020934536327,False,-5.419945616499258,14.306994858204568,34.7254796692935,-5.6882064041853715,19.950995336136394,33.18133661476686
127,89,90,-1.9073486319243216e-06,8.701117080176472,3.9999980926513676,11.010518156934975,4.618802153517006,1.0024460725211308,1.304834095981315,30.483409598131495,False,-0.07257151469869612,11.558589475966523,35.524948459997034,5.303613989652121,14.175668725046592,34.77030372353888
128,90,91,3.9999980926513676,11.010518156934975,7.999998092651368,8.701117080176472,4.618802153517006,1.0107952197728476,1.288346763135653,28.83467631356531,False,5.303613989652121,14.175668725046592,34.77030372353888,10.458404879432752,11.356864255188043,33.82566813537529
129,90,107,3.9999980926513676,11.010518156934975,4.000001483493382,15.629320662940144,4.618802506006413,1.0095047212536898,1.2618085425525993,26.180854255259934,False,5.303613989652121,14.175668725046592,34.77030372353888,5.408550127439857,19.808672248048126,33.27887423260816
130,91,98,7.999998092651368,8.701117080176472,11.999998498106786,11.01051866493755,4.618802758652992,1.042479969260563,1.2972810506425676,29.72810506425676,False,10.458404879432752,11.356864255188043,33.82566813537529,15.27147469213887,13.96852878772459,31.393332479794157
131,92,93,19.999998092651367,11.010518156934975,23.999998092651367,8.701117080176472,4.618802153517006,1.2671724223344023,1.1799388568191298,17.993885681912978,False,23.33282839344828,13.322307781809895,25.375491518729532,26.1954575856605,9.730119557833271,22.44240561320961
132,92,94,19.999998092651367,11.010518156934975,15.999998092651367,8.701117080176472,4.618802153517006,1.1633055698398838,1.2562596921304825,25.62596921304825,False,23.33282839344828,13.322307781809895,25.375491518729532,19.543938973489656,10.91377681109468,29.051265590490345
133,92,111,19.999998092651367,11.010518156934975,19.999998092651367,15.629320662940144,4.618802506005169,1.01547834975867,1.2496976277373937,24.96976277373937,False,23.33282839344828,13.322307781809895,25.375491518729532,23.910704007576776,18.5484213002701,22.99410303400542
134,93,95,23.999998092651367,8.701117080176472,27.99999809265137,11.010518156934975,4.618802153517009,1.5531850241404062,1.1369945608820617,13.699456088206174,True,26.1954575856605,9.730119557833271,22.44240561320961,28.805159889795842,11.263151030678744,18.1507769567206
135,94,98,15.999998092651367,8.701117080176472,11.999998498106786,11.01051866493755,4.618802056383646,1.0756696256653537,1.2450666280942266,24.506662809422664,False,19.543938973489656,10.91377681109468,29.051265590490345,15.27147469213887,13.96852878772459,31.393332479794157
136,95,96,27.99999809265137,11.010518156934975,31.99999809265137,8.701117080176472,4.618802153517006,2.575496570683203,1.1747674244349944,17.47674244349944,True,28.805159889795842,11.263151030678744,18.1507769567206,30.81702288967733,8.829540005207548,13.738111169991408
137,95,113,27.99999809265137,11.010518156934975,27.999998092651367,15.629320662940144,4.618802506005169,1.0378865177630796,1.2430645386551384,24.306453865513845,True,28.805159889795842,11.263151030678744,18.1507769567206,29.40921906308123,16.119596014894835,15.148356621368753
138,96,97,31.99999809265137,8.701117080176472,31.99999809265137,4.082314926659466,4.618802153517006,1.1048998237973826,1.0167507894073327,1.6750789407332656,True,30.81702288967733,8.829540005207548,13.738111169991408,30.570233230233544,4.153490336103081,13.380796273927889
139,98,109,11.999998498106786,11.01051866493755,11.999998092651367,15.629320662940144,4.618801998002612,1.0109758396507047,1.2623479835365852,26.23479835365852,False,15.27147469213887,13.96852878772459,31.393332479794157,15.661633751169989,19.50408119740204,29.604316452669234
140,99,100,-24.000000211927624,17.938721739698646,-20.000000211927624,15.629320662940144,4.618802153517006,1.4280935513316841,1.3255797066241561,32.55797066241561,False,-26.85731350259688,20.328562064423288,17.585503386105387,-23.993548993197056,18.795336792366697,22.775319023510665
141,99,101,-24.000000211927624,17.938721739698646,-28.000000211927624,15.629320662940144,4.618802153517006,1.4477468111289635,1.1885544150792315,18.855441507923153,True,-26.85731350259688,20.328562064423288,17.585503386105387,-29.422851042891565,16.173886564110997,15.076824577382359
142,99,118,-24.000000211927624,17.938721739698646,-24.000000211927627,22.557528060401083,4.618806320702436,1.1671415271297503,1.311061955960788,31.10619559607879,False,-26.85731350259688,20.328562064423288,17.585503386105387,-26.750070078137046,24.523038122529314,13.21921786354518
143,100,102,-20.000000211927624,15.629320662940144,-16.000001907348633,17.938721739698646,4.61880068523942,1.0966476838007049,1.2350244532715988,23.502445327159883,False,-23.993548993197056,18.795336792366697,22.775319023510665,-19.98343188967741,22.06566160851152,25.176014255197714
144,101,119,-28.000000211927624,15.629320662940144,-32.00000021192763,17.938725906884073,4.618804237111132,3.468787756484758,1.5126709637385807,51.26709637385807,True,-29.422851042891565,16.173886564110997,15.076824577382359,-30.86488232086626,17.991806128562672,8.486670929038954
145,102,103,-16.000001907348633,17.938721739698646,-12.000001907348633,15.629320662940144,4.618802153517006,1.1505953023890496,1.3459266583514762,34.59266583514762,False,-19.98343188967741,22.06566160851152,25.176014255197714,-15.899251530112112,19.849137461471514,29.305447749302523
146,102,122,-16.000001907348633,17.938721739698646,-16.000001907348633,22.557528060401083,4.618806320702436,1.0921955810277122,1.2883700552341404,28.83700552341404,False,-19.98343188967741,22.06566160851152,25.176014255197714,-20.22419676999141,26.675389423198848,21.420531575015517
147,103,104,-12.000001907348633,15.629320662940144,-8.000001907348633,17.938721739698646,4.618802153517006,1.012300700506649,1.2668617490717022,26.686174907170223,False,-15.899251530112112,19.849137461471514,29.305447749302523,-10.800302690689675,22.356057463246348,30.703576826994848
148,104,105,-8.000001907348633,17.938721739698646,-4.000001907348632,15.629320662940144,4.618802153517007,1.0424501675063775,1.3356379417421034,33.56379417421034,False,-10.800302690689675,22.356057463246348,30.703576826994848,-5.6882064041853715,19.950995336136394,33.18133661476686
149,104,124,-8.000001907348633,17.938721739698646,-8.000001907348633,22.557528060401083,4.618806320702436,1.0714469388593766,1.2541159801619075,25.41159801619075,False,-10.800302690689675,22.356057463246348,30.703576826994848,-11.114552752139868,27.234971058082788,27.59701550175524
150,105,106,-4.000001907348632,15.629320662940144,1.4834933813592088e-06,17.938721739698646,4.618805090072641,1.0023008268172864,1.2959808896320608,29.59808896320608,False,-5.6882064041853715,19.950995336136394,33.18133661476686,-0.12843753259013976,22.139564920322776,32.82087841791729
151,106,107,1.4834933813592088e-06,17.938721739698646,4.000001483493382,15.629320662940144,4.618802153517007,1.0023026168344435,1.3044584573791256,30.445845737912556,False,-0.12843753259013976,22.139564920322776,32.82087841791729,5.408550127439857,19.808672248048126,33.27887423260816
152,106,126,1.4834933813592088e-06,17.938721739698646,-1.9073486319243216e-06,22.557528060401083,4.618806320703681,1.068005651601817,1.2250973464143233,22.50973464143233,False,-0.12843753259013976,22.139564920322776,32.82087841791729,-0.24975112093854304,27.089536629831656,30.08198404756886
153,107,108,4.000001483493382,15.629320662940144,7.999998092651367,17.938721739698646,4.6187992169619925,1.0425531034176188,1.320193880274145,32.01938802741451,False,5.408550127439857,19.808672248048126,33.27887423260816,10.549537016382745,22.085813822186783,30.919435121610277
154,108,109,7.999998092651367,17.938721739698646,11.999998092651367,15.629320662940144,4.618802153517006,1.0123177161959176,1.272210431537939,27.2210431537939,False,10.549537016382745,22.085813822186783,30.919435121610277,15.661633751169989,19.50408119740204,29.604316452669234
155,108,116,7.999998092651367,17.938721739698646,7.999998478369835,22.557527540124255,4.6188058004256245,1.0711573190940895,1.2423760449490846,24.23760449490846,False,10.549537016382745,22.085813822186783,30.919435121610277,10.652704027402015,27.00365809505313,27.96440912090824
156,109,110,11.999998092651367,15.629320662940144,15.999998092651367,17.938721739698646,4.618802153517006,1.150704014028977,1.32461185037011,32.461185037011006,False,15.661633751169989,19.50408119740204,29.604316452669234,19.8231462386579,21.55032847905854,25.61356727064814
157,110,111,15.999998092651367,17.938721739698646,19.999998092651367,15.629320662940144,4.618802153517006,1.0963520363016466,1.2358164326549639,23.58164326549639,False,19.8231462386579,21.55032847905854,25.61356727064814,23.910704007576776,18.5484213002701,22.99410303400542
158,110,115,15.999998092651367,17.938721739698646,15.999998478369836,22.557527540124255,4.6188058004256245,1.0913355638202509,1.255718457161761,25.5718457161761,False,19.8231462386579,21.55032847905854,25.61356727064814,19.832028490015677,26.260980985218616,22.229968221633214
159,111,112,19.999998092651367,15.629320662940144,23.999998092651367,17.938721739698646,4.618802153517006,1.4271443734125284,1.3158955149605247,31.589551496052472,False,23.910704007576776,18.5484213002701,22.99410303400542,26.796837819189843,20.078295726485013,17.868665427088374
160,112,113,23.999998092651367,17.938721739698646,27.999998092651367,15.629320662940144,4.618802153517006,1.4498233397168137,1.183795257222019,18.379525722201894,True,26.796837819189843,20.078295726485013,17.868665427088374,29.40921906308123,16.119596014894835,15.148356621368753
161,112,129,23.999998092651367,17.938721739698646,23.999998092651367,22.557528060401083,4.618806320702436,1.1686292652930867,1.2849778372867169,28.49778372867169,False,26.796837819189843,20.078295726485013,17.868665427088374,26.70909456963952,24.29587195442039,13.69382007890361
162,113,132,27.999998092651367,15.629320662940144,31.999998092651367,17.938725906884073,4.61880423711113,3.396260621883408,1.5051121205972358,50.511212059723576,True,29.40921906308123,16.119596014894835,15.148356621368753,30.696793587027436,17.96414964984648,8.570549192273607
163,114,115,11.999998478369836,24.86692861688276,15.999998478369836,22.557527540124255,4.618802153517007,1.0171629982359942,1.2495312481960013,24.953124819600127,False,14.985976545092393,28.806069647032746,24.0593512256175,19.832028490015677,26.260980985218616,22.229968221633214
164,114,116,11.999998478369836,24.86692861688276,7.999998478369835,22.557527540124255,4.618802153517008,1.1630334937152855,1.321849118201459,32.18491182014589,False,14.985976545092393,28.806069647032746,24.0593512256175,10.652704027402015,27.00365809505313,27.96440912090824
165,114,143,11.999998478369836,24.86692861688276,11.999998092651367,29.48573545786202,4.618806840979277,1.256750508414505,1.2314239036064416,23.14239036064416,False,14.985976545092393,28.806069647032746,24.0593512256175,14.61366034458466,32.666795397063865,19.899277583687926
166,115,128,15.999998478369836,22.557527540124255,19.999998092651367,24.866929137159584,4.618802079613472,1.4266146043323658,1.3467137697109812,34.67137697109812,False,19.832028490015677,26.260980985218616,22.229968221633214,23.035664958448045,27.28246678363355,16.996974582784272
167,116,127,7.999998478369835,22.557527540124255,3.9999980926513676,24.866929137159584,4.618802747697417,1.0032629252137562,1.2567361449510455,25.673614495104545,False,10.652704027402015,27.00365809505313,27.96440912090824,5.144361329994048,28.79375348966856,28.348193287149762
168,117,118,-28.000000211927627,24.866929137159584,-24.000000211927627,22.557528060401083,4.618802153517005,2.9104395959473774,1.3852196647721366,38.52196647721367,True,-28.110243830041853,24.889372160840075,6.9781569102033565,-26.750070078137046,24.523038122529314,13.21921786354518
169,117,120,-28.000000211927627,24.866929137159584,-32.00000021192763,22.557528060401083,4.618802153517005,1.437959516230351,1.2775727602793328,27.757276027933276,True,-28.110243830041853,24.889372160840075,6.9781569102033565,-31.501560917802603,22.151976432300152,3.0
170,117,135,-28.000000211927627,24.866929137159584,-28.000000211927624,29.48573545786202,4.618806320702436,1.4379588463044366,1.2482654701056692,24.826547010566923,True,-28.110243830041853,24.889372160840075,6.9781569102033565,-27.996023977382027,29.060963063608146,3.0
171,118,121,-24.000000211927627,22.557528060401083,-20.000001907348633,24.866929137159584,4.618800685239422,1.1756677732557672,1.2341205566112543,23.41205566112543,False,-26.750070078137046,24.523038122529314,13.21921786354518,-23.100118815856483,28.008759344790597,15.868631329817624
172,119,120,-32.00000021192763,17.938725906884073,-32.00000021192763,22.557528060401083,4.618802153517009,1.0,1.4971212137088479,49.71212137088479,True,-30.86488232086626,17.991806128562672,8.486670929038954,-31.501560917802603,22.151976432300152,3.0
173,121,122,-20.000001907348633,24.866929137159584,-16.000001907348633,22.557528060401083,4.618802153517005,1.4242329576592236,1.3841581256928588,38.415812569285876,False,-23.100118815856483,28.008759344790597,15.868631329817624,-20.22419676999141,26.675389423198848,21.420531575015517
174,121,134,-20.000001907348633,24.866929137159584,-20.000000211927624,29.48573545786202,4.618806320702747,1.4318077409672019,1.303696852231151,30.369685223115095,False,-23.100118815856483,28.008759344790597,15.868631329817624,-22.44525085518964,31.240439343103873,10.830165816413771
175,122,123,-16.000001907348633,22.557528060401083,-12.000001907348633,24.866929137159584,4.618802153517005,1.0173187667658503,1.2531424006981875,25.31424006981875,False,-20.22419676999141,26.675389423198848,21.420531575015517,-15.393441865764572,29.115159248403693,23.47296158659466
176,123,124,-12.000001907348633,24.866929137159584,-8.000001907348633,22.557528060401083,4.618802153517005,1.1631136000343434,1.3495106816836462,34.95106816836462,False,-15.393441865764572,29.115159248403693,23.47296158659466,-11.114552752139868,27.234971058082788,27.59701550175524
177,123,137,-12.000001907348633,24.866929137159584,-12.000001907348633,29.48573545786202,4.618806320702436,1.2573265562772267,1.2422109781773993,24.221097817739935,False,-15.393441865764572,29.115159248403693,23.47296158659466,-15.172964170575536,32.85721256169693,19.129265108654756
178,124,125,-8.000001907348633,22.557528060401083,-4.000001907348633,24.866929137159584,4.618802153517005,1.0032702499501986,1.2581657076506685,25.81657076506685,False,-11.114552752139868,27.234971058082788,27.59701550175524,-5.584401665732555,28.936073609524655,28.139177187072082
179,125,126,-4.000001907348633,24.866929137159584,-1.9073486319243216e-06,22.557528060401083,4.618802153517006,1.0491049893760922,1.2925754405504877,29.25754405504877,False,-5.584401665732555,28.936073609524655,28.139177187072082,-0.24975112093854304,27.089536629831656,30.08198404756886
180,125,139,-4.000001907348633,24.866929137159584,-4.000001907348632,29.48573545786202,4.618806320702436,1.2141026871741334,1.1656231012882905,16.56231012882905,False,-5.584401665732555,28.936073609524655,28.139177187072082,-5.584074609639594,32.84763020462326,24.43986764303988
181,126,127,-1.9073486319243216e-06,22.557528060401083,3.9999980926513676,24.866929137159584,4.618802153517005,1.0489356240387275,1.2809939007387916,28.09939007387916,False,-0.24975112093854304,27.089536629831656,30.08198404756886,5.144361329994048,28.79375348966856,28.348193287149762
182,127,141,3.9999980926513676,24.866929137159584,4.000001483493382,29.48573545786202,4.618806320703681,1.2140326570794384,1.1627847507774702,16.278475077747025,False,5.144361329994048,28.79375348966856,28.348193287149762,5.085110102313337,32.73351241771573,24.698677388173756
183,128,129,19.999998092651367,24.866929137159584,23.999998092651367,22.557528060401083,4.618802153517005,1.1754734642905966,1.2498374292802092,24.983742928020924,False,23.035664958448045,27.28246678363355,16.996974582784272,26.70909456963952,24.29587195442039,13.69382007890361
184,128,145,19.999998092651367,24.866929137159584,19.999998092651367,29.48573545786202,4.618806320702436,1.4320687892376602,1.2344791399655604,23.447913996556036,False,23.035664958448045,27.28246678363355,16.996974582784272,21.92849435696478,30.969447466821848,12.790895811016483
185,129,130,23.999998092651367,22.557528060401083,27.999998092651367,24.866929137159584,4.618802153517005,3.151108839982657,1.3943434915399602,39.43434915399602,True,26.70909456963952,24.29587195442039,13.69382007890361,27.962107165138292,24.74596585667092,7.392748049012582
186,130,131,27.999998092651367,24.866929137159584,31.999998092651367,22.557528060401083,4.618802153517005,1.2662851534586654,1.3348245926617617,33.482459266176164,True,27.962107165138292,24.74596585667092,7.392748049012582,31.42629938910303,22.154837479359085,3.0
187,130,147,27.999998092651367,24.866929137159584,27.999998092651367,29.48573545786202,4.618806320702436,1.1872518084441566,1.2219199968916992,22.19199968916992,True,27.962107165138292,24.74596585667092,7.392748049012582,27.34909218672228,29.36745117428078,4.211757985208743
188,131,132,31.999998092651367,22.557528060401083,31.999998092651367,17.938725906884073,4.618802153517009,1.0027586870511476,1.5174772676925903,51.74772676925903,True,31.42629938910303,22.154837479359085,3.0,30.696793587027436,17.96414964984648,8.570549192273607
189,133,134,-24.000000211927624,31.79513653462052,-20.000000211927624,29.48573545786202,4.618802153517005,3.3666770842628284,1.4357569592428798,43.575695924287984,True,-24.132192781072764,31.146220683097937,4.417534419622687,-22.44525085518964,31.240439343103873,10.830165816413771
190,133,135,-24.000000211927624,31.79513653462052,-28.000000211927624,29.48573545786202,4.618802153517005,1.0105027203748471,0.9989110011977093,-0.10889988022907415,True,-24.132192781072764,31.146220683097937,4.417534419622687,-27.996023977382027,29.060963063608146,3.0
191,133,150,-24.000000211927624,31.79513653462052,-24.000001907348633,36.413927596533895,4.618791061913685,1.0105027705554073,1.1245692711269817,12.456927112698168,True,-24.132192781072764,31.146220683097937,4.417534419622687,-23.945462958116725,36.139709196963985,3.0
192,134,136,-20.000000211927624,29.48573545786202,-16.000001907348633,31.79513653462052,4.618800685239419,1.0414850745552375,1.2727901120328038,27.27901120328038,False,-22.44525085518964,31.240439343103873,10.830165816413771,-18.053090323657326,33.87629082209533,13.714793548292388
193,136,137,-16.000001907348633,31.79513653462052,-12.000001907348633,29.48573545786202,4.618802153517005,1.5411014140485648,1.34600362363325,34.600362363325,False,-18.053090323657326,33.87629082209533,13.714793548292388,-15.172964170575536,32.85721256169693,19.129265108654756
194,136,149,-16.000001907348633,31.79513653462052,-16.000001907348633,36.413927596533895,4.618791061913374,2.342649817669354,1.2153935390943917,21.539353909439175,True,-18.053090323657326,33.87629082209533,13.714793548292388,-16.1984331429492,36.43119040352425,9.073049491381104
195,137,138,-12.000001907348633,29.48573545786202,-8.000001907348633,31.79513653462052,4.618802153517005,1.0046583611851854,1.2227547546663684,22.27547546663684,False,-15.172964170575536,32.85721256169693,19.129265108654756,-10.031511321230651,34.12673966117002,21.09136931832269
196,138,139,-8.000001907348633,31.79513653462052,-4.000001907348632,29.48573545786202,4.618802153517006,1.2111744268714353,1.2367091286467633,23.670912864676332,False,-10.031511321230651,34.12673966117002,21.09136931832269,-5.584074609639594,32.84763020462326,24.43986764303988
197,138,152,-8.000001907348633,31.79513653462052,-8.000001907348633,36.413927596533895,4.618791061913374,1.6794475517469343,1.1112193548594136,11.121935485941359,True,-10.031511321230651,34.12673966117002,21.09136931832269,-8.524930804355844,37.03916322983637,17.14289392270215
198,139,140,-4.000001907348632,29.48573545786202,1.4834933813592088e-06,31.79513653462052,4.61880509007264,1.0687137373812805,1.188707665929884,18.87076659298841,False,-5.584074609639594,32.84763020462326,24.43986764303988,-0.21698221417113187,33.897751519449706,23.95390918015866
199,140,141,1.4834933813592088e-06,31.79513653462052,4.000001483493382,29.48573545786202,4.618802153517006,1.068955350645958,1.186295085461718,18.629508546171802,False,-0.21698221417113187,33.897751519449706,23.95390918015866,5.085110102313337,32.73351241771573,24.698677388173756
200,140,154,1.4834933813592088e-06,31.79513653462052,-1.9073486319243216e-06,36.413927596533895,4.618791061914618,1.5906765977797845,1.0765654905981221,7.656549059812212,True,-0.21698221417113187,33.897751519449706,23.95390918015866,-0.01566804260517153,36.79165895692808,19.915364510455895
201,141,142,4.000001483493382,29.48573545786202,7.999998092651367,31.79513653462052,4.618799216961991,1.211881990244791,1.2220646194521163,22.20646194521163,False,5.085110102313337,32.73351241771573,24.698677388173756,9.509396150016963,34.06517253959259,21.45638986696311
202,142,143,7.999998092651367,31.79513653462052,11.999998092651367,29.48573545786202,4.618802153517005,1.0048670547379202,1.1943925678342822,19.439256783428217,False,9.509396150016963,34.06517253959259,21.45638986696311,14.61366034458466,32.666795397063865,19.899277583687926
203,142,156,7.999998092651367,31.79513653462052,7.999998092651368,36.413927596533895,4.618791061913374,1.679040324686972,1.108304813564558,10.83048135645579,True,9.509396150016963,34.06517253959259,21.45638986696311,8.447689711129918,36.95261517530143,17.36494685955272
204,143,144,11.999998092651367,29.48573545786202,15.999998092651367,31.79513653462052,4.618802153517005,1.5451642068763145,1.3156337049375417,31.56337049375417,False,14.61366034458466,32.666795397063865,19.899277583687926,17.4529157726023,33.86258613328946,14.661490827648695
205,144,145,15.999998092651367,31.79513653462052,19.999998092651367,29.48573545786202,4.618802153517005,1.0410594710676462,1.222833174009938,22.28331740099381,False,17.4529157726023,33.86258613328946,14.661490827648695,21.92849435696478,30.969447466821848,12.790895811016483
206,144,158,15.999998092651367,31.79513653462052,15.999998092651367,36.413927596533895,4.618791061913374,2.3217413256392483,1.2808210103835027,28.08210103835027,True,17.4529157726023,33.86258613328946,14.661490827648695,16.123964722218254,36.42744040967164,9.498872365263242
207,145,146,19.999998092651367,29.48573545786202,23.999998092651367,31.79513653462052,4.618802153517005,3.1690871284472886,1.2927060195912679,29.270601959126786,True,21.92849435696478,30.969447466821848,12.790895811016483,23.382472372976288,31.303841915162163,7.009544427956661
208,146,147,23.999998092651367,31.79513653462052,27.999998092651367,29.48573545786202,4.618802153517005,1.0225946775402324,1.1314666400447952,13.146664004479526,True,23.382472372976288,31.303841915162163,7.009544427956661,27.34909218672228,29.36745117428078,4.211757985208743
209,146,160,23.999998092651367,31.79513653462052,23.999998092651367,36.413927596533895,4.618791061913374,1.0339424415977763,1.2524904773746461,25.249047737464615,True,23.382472372976288,31.303841915162163,7.009544427956661,23.668321445848193,35.97289045567051,3.6059571417445317
