id,parent,width,demand,delta,xy_feed
0,0,1.0614738183920602,2.1064556351869212,-2.236962306234447,0.432027610297232
1,1,1.061472802271447,11.245899446298392,5.753631835500329,0.6206805568749421
2,2,1.061480229614257,7.051054456898709,2.2959236615146983,0.6235414762423589
3,3,1.0614726765136717,3.678489873872537,-3.55438024580903,0.24017697914975455
4,4,1.0614728022714515,2.1445873699380336,-2.178427683269657,0.43612715589560364
5,5,1.0614738183920593,3.0505341219166926,-1.9100908676365602,0.13814612566166887
6,6,1.0614728022714521,3.078900513903271,-1.9093213027656208,0.1284884928904298
7,7,1.0614712081189674,4.561737718472014,1.2693269878173874,0.3938325214945403
8,8,1.0614726765136702,3.6818734097679773,0.0333739595444138,0.684516321560336
9,9,1.0614733609954783,11.506301576091783,4.820760765030797,0.8775540895734115
10,10,1.0614728022714475,11.413950599495749,5.924515370580342,0.6454197674934703
11,11,1.061472676513957,7.081192478160903,2.3237773330456957,0.6424580188039901
12,12,1.061472676513671,3.7441881236746077,0.10522748127634873,0.7257588973653
13,13,1.0614733609954823,11.287201336308783,4.695322594837736,0.9636341705565177
14,14,1.0614702521580843,4.644302163594882,1.3541689513946853,0.4047777995081085
15,15,1.061472802271448,8.188481706480676,-10.17268640683049,0.7157274679291803
16,16,1.0888655593520458,45.58570133337674,11.797684795514328,1.0444055918696065
17,17,1.0888633829242345,20.244639824874746,7.132375167403772,0.6992358242964056
18,18,1.0614738183904404,8.30765241603113,-6.139507371559484,0.5607097038779232
19,19,1.0614726765136702,3.7593715689895557,-1.5322709678608604,1.2090931328812546
20,20,1.0888648329468644,92.6490087023422,49.495925296337234,1.0114209146099844
21,21,1.0616535921918973,8.358310305085737,-6.16954964491838,0.5755267008411828
22,22,1.0616534665159623,14.476490646202844,5.397641713944946,0.43760974227652427
23,23,1.0616535921920638,8.104737045103839,-10.224227923260141,0.7508513363732032
24,24,1.0902119663533694,44.49733901367057,10.428469202051787,1.141878260016486
25,25,1.090301277983067,20.46529672916573,7.058318226809847,0.6960867679222613
26,26,1.0614726765136702,4.194533553068847,-0.9015412139481205,1.3516993455103203
27,27,1.0902123323968225,85.19105240606663,41.58822751496018,1.0704557154795284
28,28,1.1000619087465007,14.291523320955068,-7.541988125943533,1.0276678166185673
29,29,1.1364343660175198,82.41452946954317,30.994620005363032,1.2981164756570402
30,30,1.1371148924052488,47.72579721020538,15.77236511066651,1.212096140813221
31,31,1.0908986774099478,22.669553663510065,-2.375871693525781,0.5383554567344635
32,32,1.0888633829242345,77.49597275163558,47.2664408574031,0.9366998060752564
33,33,1.1272709231332132,57.73249633352356,25.137009906594912,0.8384939919049383
34,34,1.076233259295061,7.403324817815937,-7.846961837171461,0.43174713876583926
35,35,1.095857087107416,28.656976121570832,9.869193443713286,0.36126599809579873
36,36,1.0763216473379174,7.43109511584521,-7.7218736163696455,0.41307580484721296
37,37,1.0924185887406435,22.36541604581197,-2.6908639333741675,0.4962281949609295
38,38,1.097282827421246,28.59363523421754,9.716883250485854,0.3246284966684064
39,39,1.1019405916002933,13.001071563170852,-8.404102498660327,0.9376850935775977
40,40,1.1397612883760682,78.36627204464992,26.841297952739907,1.1505814596567707
41,41,1.1404691520515708,46.05130459703916,13.864360654860604,1.1064110906753646
42,42,1.0902108829820634,73.05700142865335,42.055238855806515,0.8375605894644766
43,43,1.1301486790084447,60.48535442161478,28.83365208347464,0.7533704139899114
44,44,1.143117038924593,10.450904043082797,-9.092880083293942,1.3621783575954205
45,45,1.1689766573223617,88.88118014426911,33.69918023185234,1.6269330434845048
46,46,1.1628548839900787,39.08228917963035,-2.005315754716648,1.4939949856670611
47,47,1.1187561690204988,37.65070503588266,-0.5622313986543688,0.9668650652659927
48,48,1.1272726981802457,114.11644186552587,53.50344076982069,1.0172283429502031
49,49,1.1470100941796129,13.156881875291116,-0.4330362182769498,1.1227058580973859
50,50,1.0978450813004463,6.554943077428765,-10.871892239330782,0.6053472824326744
51,51,1.115859026558427,20.98354986566453,-7.213969283054226,0.7933546464163896
52,52,1.087170016377258,14.04459064638528,-8.771939874675859,0.23528393111706397
53,53,1.122125569208692,36.67927286757513,-1.641462607898795,0.8979267460538074
54,54,1.0995947885245212,6.578906120065109,-10.77893514962609,0.5576010506635173
55,55,1.1190721135928596,20.60359628626265,-7.827876677170796,0.7428828860515237
56,56,1.1469590930436113,10.776623780271134,-8.517955458115555,1.3175076608410408
57,57,1.0881279239182697,13.826736626539105,-9.086109022264875,0.21731776360829796
58,58,1.1748107881930585,88.32491621580729,32.75285382418569,1.613379958507377
59,59,1.168694063780281,38.95850886465877,-2.5346748985300778,1.4829104738270042
60,60,1.1301504526092252,112.16745614124899,51.95646316515399,1.0050723426748418
61,61,1.1518849730918963,12.757642058776831,-1.6935768864990486,1.1091130601052996
62,62,1.090118736595598,16.011166689864552,-7.004523857636858,0.19432450643761195
63,63,1.165932251654578,15.025259861369467,-9.805109837178726,1.3027604228030718
64,64,1.1836438492916932,62.51027047966575,17.614821868021167,1.1945114583888066
65,65,1.1740232403880926,18.279835487253806,-7.528749141679178,1.1891618788123002
66,66,1.1339850307656985,29.895260072565087,-11.101386157732065,1.1626096576322529
67,67,1.147008670386949,47.6742985243946,27.956840303422407,0.8815188358656769
68,68,1.1551007614858746,59.757848433341046,11.997355652609087,1.039305389523689
69,69,1.116482018878287,6.209456980566541,-16.23689875771168,0.857282610711009
70,70,1.1257088011911485,11.871753725719936,-15.316090384059832,0.8879424348805185
71,71,1.0910238397182566,12.511999623328851,-17.343498839028925,0.5660828838574581
72,72,1.08514737891143,5.366114950496659,-17.888490473427467,0.33711609519429087
73,73,1.0870142192143306,7.698011900433954,-15.666090788346445,0.39619414277660103
74,74,1.0861074421564454,5.393137471680198,-17.623134273191354,0.32145496156432896
75,75,1.093370743445021,12.306731358063484,-17.94869718361296,0.5297300541230215
76,76,1.0890348073156715,7.616169866478595,-15.871809303518946,0.36724104409173175
77,77,1.120050484567376,6.180337283760862,-16.356089706647147,0.8302272185347879
78,78,1.139129464825079,29.947292409026872,-12.160443132071073,1.1506738915230348
79,79,1.1305645101549242,11.830857661873084,-15.931253835468118,0.8702463599993129
80,80,1.1722005091720646,14.967075230711814,-11.064923408566795,1.299321146969152
81,81,1.1916863130528197,63.62700872000606,16.17783150001788,1.2110994134460673
82,82,1.1818336460366012,18.59308338493957,-8.815650669934506,1.172902104455861
83,83,1.1518835514983436,46.33078054336784,25.315875539664592,0.8904218419018421
84,84,1.1615177352210602,68.49189857525242,22.616506583485773,1.1818776728461273
85,85,1.1773956928590572,33.51100579882416,-2.62626258417167,1.2730305543665046
86,86,1.194946977339893,85.11713542363346,31.875780219112187,1.4256325524045455
87,87,1.1859869797283977,16.556129412425634,-6.205445785087662,1.072133885741995
88,88,1.1471736429160997,28.01656896129794,-10.458168571398804,0.9854290352715177
89,89,1.1551044550641691,29.867522522558797,0.9828525798206904,1.1865578079852233
90,90,1.1637039464220917,125.10910507551434,81.17539656636063,0.8684134427373432
91,91,1.1278139253578336,10.044507414775383,-17.245482669354814,0.824360356510555
92,92,1.1379118974582685,7.36399000586212,-15.863478567777722,0.7483583360749291
93,93,1.097956829143198,11.44999484077156,-19.90984454657292,0.6335824434991115
94,94,1.085050238518601,4.201901408983533,-20.531875981933624,0.43303387824874506
95,95,1.0913471707951201,4.456626562849153,-18.735893775027623,0.4495156593414512
96,96,1.0711411232379036,4.822477526628721,-21.055933581420174,0.274803989653282
97,97,1.0713964109067668,4.790035790950764,-21.522594261200712,0.2615120245983746
98,98,1.0660021126819228,3.521154095394108,-19.00058631943122,0.16566553337632647
99,99,1.0873302150576551,4.161438693403241,-20.13334769984292,0.40813254156198975
100,100,1.1011516503656238,11.374492684011205,-20.18783676397735,0.6106406930578047
101,101,1.094120863548211,4.416938638031254,-18.79721651366102,0.41965414531469714
102,102,1.1328338112616572,9.824847117114622,-17.041122042430935,0.79653189813453
103,103,1.1532229410612007,27.696259488386808,-11.721341846978795,0.9505403871449609
104,104,1.1434078265769863,7.25136050993016,-16.296056127374307,0.7107302190131073
105,105,1.1853644148530293,32.45610368662373,-3.07834655172838,1.231314013619241
106,106,1.197647056465058,83.03475642175755,27.881943148660305,1.3564548056908687
107,107,1.1880993974101983,16.856948685893023,-8.518366832402414,1.0310548877024928
108,108,1.1615180101284786,39.113595679474614,6.402018522264946,1.2688211559275486
109,109,1.1642654154377656,117.75098513366791,70.24992407756969,0.6983434081743306
110,110,1.1919882344043105,43.490550019828156,11.938780801595051,0.4622697664340645
111,111,1.163703734874498,63.9082576851232,35.13269477748351,0.818433978961882
112,112,1.146229134045889,19.050389424247193,-4.18660411787306,0.35622262705526686
113,113,1.1685200873346153,28.06063132188623,-4.774951077715354,0.606951643916286
114,114,1.1637013816154642,78.37371778930122,48.57926602159899,0.8710789886026105
115,115,1.1437232551208012,18.497779497463007,-12.577657668874021,0.570777613344207
116,116,1.1616980829133043,10.221752180024858,-12.962639240705908,0.6315640751759115
117,117,1.1174647261263215,11.332378004324827,-17.403370589964574,0.5046403841028486
118,118,1.0945272192031779,7.30608837192761,-19.843566482599172,0.39657562038081406
119,119,1.1119299858038456,5.656289002043446,-17.404089854979343,0.46552880650993866
120,120,1.074762617542986,4.600145342672657,-21.137209592593972,0.2684565641195051
121,121,1.0642826953165105,3.485693232971876,-21.752515156961238,0.1428363267498435
122,122,1.0737945891994136,4.053684204199537,-18.962662355748392,0.18699008634253728
123,123,1.0650455030329464,3.4685263659375742,-21.234613787283376,0.12505342735157335
124,124,1.0758903926705972,4.57153067220879,-21.620922522051412,0.23242152232632884
125,125,1.0746617997255283,4.046518561156898,-18.88195580882581,0.1484276142415975
126,126,1.0973375816464377,7.196752881638235,-19.419274733956815,0.3565837300813446
127,127,1.1206850899094092,11.16343553911463,-17.95831984409688,0.46176859870302933
128,128,1.1146017128824965,5.557035367766416,-17.279376538691537,0.4125783601197637
129,129,1.1491729643289688,18.142964355823764,-12.973208192229336,0.5223114672821453
130,130,1.1744976660642454,27.605682732239334,-5.742096566878811,0.5618625094972507
131,131,1.1669169137864834,10.00389543120086,-13.832609909290316,0.5692585551552707
132,132,1.1940244039206525,42.054636957850924,11.70214740078919,0.4024949883448824
133,133,1.164265324774411,62.47173008829472,32.53352910413933,0.7493830593061878
134,134,1.1506509542263323,18.279374351264032,-4.46867699100979,0.31628728069328077
135,135,1.164261332916265,74.85732631768316,38.784114851325,0.71983156114726
136,136,1.1706564653533518,41.91626528653452,1.071946097828949,0.686659644372301
137,137,1.1925506205921306,36.26641121622218,9.3699949734918,0.5560000737338777
138,138,1.1886850387125811,38.52439579177178,5.736126092727311,0.9990117229566349
139,139,1.1501320874022005,14.312709028998526,-11.639983215201411,0.6116142412566117
140,140,1.1642640160070417,86.23732242880318,44.559863357501335,1.2115934548044793
141,141,1.1200109899965092,17.593094502536076,-15.401995279870675,0.5117162018319972
142,142,1.1468666728869668,15.913881686749033,-10.487565776640228,0.7188150162387925
143,143,1.102167219658197,5.4376335628121275,-18.436231791082893,0.3941157186281038
144,144,1.0778885288836717,7.16426586072183,-19.25904714405553,0.24369605472201133
145,145,1.1020855285689883,10.076501264944437,-14.855919987325496,0.352626278500507
146,146,1.0735800272518266,3.7394875927291293,-19.78839691245915,0.16412055499453745
147,147,1.0736629775933062,3.736092861690321,-20.282232552475744,0.14334098229186784
148,148,1.0777922918851555,9.2358017487425,-16.457080174251626,0.19767397820220256
149,149,1.0787618658051954,7.111601522843758,-18.610406709906172,0.20236465788186156
150,150,1.1031433326398474,5.353626325073679,-18.94133388407795,0.34235319600501196
151,151,1.1027992352870442,10.105193966629301,-14.762280430868714,0.31603739272201925
152,152,1.1226199372923928,17.330119558710265,-14.975221975779455,0.4478486812220509
153,153,1.1530059733073952,14.02911786997636,-12.594978379730712,0.5439860076784419
154,154,1.1491756073064856,15.464369045481785,-10.63524371533995,0.6399359309967857
155,155,1.1757749327755738,40.90859598278848,-0.5540406536888725,0.6243418591132713
156,156,1.1940248042494324,35.51924698201929,12.260043190041433,0.5307381058036498
157,157,1.189376944171613,36.29134635651516,1.2542544184180215,0.9064599048838166
158,158,1.1642632241437247,81.21985517052454,43.991880182930224,1.273436607003
159,159,1.1980010284960148,113.80140878540233,56.84018299789669,0.7465541668366723
