id,original_hole_size,hole_size,baseline_demand,candidate_demand,original_ligament_width,ligament_width,delta,risk_original,risk_candidate
0,6.918529104994896,6.582056481469952,19.0352517069067,38.29820581358327,1.0720006231907495,1.1934285515460559,19.262954106676574,MODERATE,CRITICAL
1,6.918529104994896,6.479909434781227,19.223051294457516,38.66753932249398,1.0720006231907497,1.2436145241999774,19.444488028036464,MODERATE,CRITICAL
2,6.928197684471472,6.534504759088425,28.6317988481684,40.13928113637104,1.0720027850273108,1.2783698015210805,11.507482288202638,HIGH,CRITICAL
3,6.928197684471472,6.553406696678461,22.075761193257605,32.099356822457395,1.0720016476294736,1.2776958050023348,10.02359562919979,HIGH,CRITICAL
4,6.928197684471472,6.565966723279482,24.91611392332258,48.289019824255575,1.0720006950328271,1.268629894301861,23.372905900932995,HIGH,CRITICAL
5,6.92820531386791,6.563095614334497,24.91611392332258,48.289019824255575,1.0719988368313393,1.2715903825364345,23.372905900932995,HIGH,CRITICAL
6,6.928197684471472,6.544920623150572,22.460789605043942,31.97910343008088,1.072001734238878,1.285803455905829,9.518313825036937,HIGH,CRITICAL
7,6.928197684471472,6.521779242449574,29.014524989565714,39.16527034491042,1.0720021833108164,1.2894212533203024,10.150745355344704,HIGH,CRITICAL
8,6.928197684471472,6.4740684239084,32.991511927201735,45.97947745304789,1.0720025190375397,1.3411215428372432,12.987965525846157,CRITICAL,CRITICAL
9,6.928197684471472,6.488673729795032,30.840534170220412,39.41149023164363,1.072001205255592,1.3517555337923512,8.570956061423221,CRITICAL,CRITICAL
10,6.928197684471472,6.498152455516988,29.045680459691113,31.775952983594745,1.072002519037581,1.3423350172341204,2.7302725239036327,HIGH,CRITICAL
11,6.928197684471472,6.498838845595242,29.386669973811564,31.775952983594745,1.0720006601616034,1.3415590569810936,2.389283009783181,HIGH,CRITICAL
12,6.928197684471472,6.4914667753400375,29.465016193327976,31.76475316166354,1.0720025190379134,1.348955709689012,2.299736968335562,HIGH,CRITICAL
13,6.928197684471472,6.476764886720713,31.34596259167015,39.86582555063658,1.0720002501080637,1.363584333834156,8.519862958966428,CRITICAL,CRITICAL
14,6.928197684471472,6.4583820253372215,33.7202418426239,45.41897573480851,1.0720025190375397,1.3553281800719024,11.698733892184613,CRITICAL,CRITICAL
15,6.928197684471472,6.42633989240148,32.991511927201735,45.97947745304789,1.072000316622088,1.367337044102123,12.987965525846157,CRITICAL,CRITICAL
16,6.928197684471472,6.433925811660709,30.840534170220412,39.41149023164363,1.0720003166219692,1.4057044421894302,8.570956061423221,CRITICAL,CRITICAL
17,6.928197684471472,6.440150849012607,32.54227016136812,32.64832537414648,1.0720001801071721,1.3990333905178527,0.10605521277835805,CRITICAL,CRITICAL
18,6.928197684471472,6.439925404218005,34.300893588878466,27.372744677741245,1.0719977734904584,1.3988147550230965,-6.928148911137221,CRITICAL,HIGH
19,6.92820531386791,6.4363607394223745,34.44859518285135,27.49066653057859,1.0719959146144802,1.402362910404355,-6.957928652272759,CRITICAL,HIGH
20,6.928197684471472,6.430132016764469,33.05727322342189,32.71492017555715,1.0719991388734769,1.4090173258116234,-0.34235304786474074,CRITICAL,CRITICAL
21,6.928197684471472,6.418866650249893,31.34596259167015,39.86582555063658,1.0720003166219685,1.4206323914967875,8.519862958966428,CRITICAL,CRITICAL
22,6.928197684471472,6.407831448553466,33.7202418426239,45.41897573480851,1.0720003166220882,1.3831239698788262,11.698733892184613,CRITICAL,CRITICAL
23,6.928197684471472,6.396922733499874,29.694698845197575,36.78352437088126,1.0720025190375813,1.4246115198006242,7.088825525683685,HIGH,CRITICAL
24,6.928197684471472,6.403969195876053,34.018099716013175,32.64832537414648,1.0720006556622335,1.4341201181346985,-1.3697743418666946,CRITICAL,CRITICAL
25,6.928197684471472,6.404611635362657,36.52812359740651,27.27515920659165,1.0720025190375821,1.4327197764031327,-9.252964390814864,CRITICAL,HIGH
26,6.928197684471472,6.401218555605942,37.10372305881802,25.419106511979006,1.072000660162816,1.435674690434217,-11.684616546839013,CRITICAL,HIGH
27,6.928197684471472,6.397396566700958,36.58006725878633,27.49066653057859,1.0720025190379137,1.4399067903862293,-9.089400728207739,CRITICAL,HIGH
28,6.928197684471472,6.390910665211927,34.36680857314707,32.71492017555715,1.072001696846285,1.4468127342232766,-1.6518883975899215,CRITICAL,CRITICAL
29,6.928197684471472,6.382189194404339,30.243321906400734,36.64671643641142,1.0720025190375813,1.43762379038538,6.403394530010683,CRITICAL,CRITICAL
30,6.928197684471472,6.382255706935119,44.412240588279815,21.857313984954054,1.0720047214531518,1.40476520003725,-22.55492660332576,CRITICAL,HIGH
31,6.928197684471472,6.392189285833678,35.30037597493876,28.139912109195798,1.0720047214531931,1.4449543471306943,-7.160463865742962,CRITICAL,HIGH
32,6.928197684471472,6.399863792594437,35.9779634488681,26.41627760742371,1.0720025231351573,1.436959997062653,-9.561685841444394,CRITICAL,HIGH
33,6.928197684471472,6.399682709337819,36.72449954985677,24.760948149340845,1.0720021783216833,1.4365539457071315,-11.963551400515929,CRITICAL,HIGH
34,6.92820531386791,6.395632766180627,37.10372305881802,25.055606051298906,1.0720003194469176,1.4405877210043798,-12.048117007519114,CRITICAL,HIGH
35,6.928197684471472,6.388883993576546,36.063009827207495,26.559969730492107,1.072002608201297,1.4476485416185092,-9.503040096715388,CRITICAL,HIGH
36,6.928197684471472,6.382190962698261,35.983879354234816,28.213390293041265,1.0720047214531931,1.4554871092159785,-7.770489061193551,CRITICAL,HIGH
37,6.928197684471472,6.382190962698262,46.00989846057579,21.387174802634213,1.0720047214531518,1.4068413644951827,-24.622723657941577,CRITICAL,HIGH
38,6.928197684471472,6.407338687509019,39.155732418856594,21.93248299428503,1.0720003166219694,1.3987171091072321,-17.223249424571563,CRITICAL,HIGH
39,6.928197684471472,6.426080592871509,35.30037597493876,26.1700658710595,1.0720009506538866,1.4110915985698191,-9.13031010387926,CRITICAL,HIGH
40,6.928197684471472,6.437056516767067,35.9779634488681,26.233253426557802,1.0720003166219698,1.3998721334478887,-9.7447100223103,CRITICAL,HIGH
