cell,x,y,original_hole_size,candidate_hole_size,baseline_demand
0,-7.208260959194058,-36.924516649941246,6.918529104994896,5.98704225917334,19.0352517069067
1,7.208260959194054,-36.92451664994125,6.918529104994896,5.979003350281523,19.223051294457516
2,-18.0,-30.694080734252932,6.928197684471472,5.858440754574248,28.6317988481684
3,-10.8,-30.694080734252935,6.928197684471472,5.893805166495138,22.075761193257605
4,-3.5999999999999996,-30.694080734252925,6.928197684471472,5.91102836023337,24.91611392332258
5,3.599993896484376,-30.69408073425294,6.92820531386791,5.906502724677843,24.91611392332258
6,10.8,-30.694080734252932,6.928197684471472,5.88103223664309,22.460789605043942
7,17.999999999999996,-30.69408073425293,6.928197684471472,5.839193706073919,29.014524989565714
8,-21.599999999999998,-24.458694076538087,6.928197684471472,5.764387108346518,32.991511927201735
9,-14.399999999999999,-24.458694076538087,6.928197684471472,5.791047589447035,30.840534170220412
10,-7.2,-24.458694076538087,6.928197684471472,5.8064185775365385,29.045680459691113
11,-4.0537145032548214e-17,-24.45869407653808,6.928197684471472,5.808013022868117,29.386669973811564
12,7.200000000000001,-24.458694076538087,6.928197684471472,5.7969142063647805,29.465016193327976
13,14.399999999999999,-24.45869407653809,6.928197684471472,5.773499540416005,31.34596259167015
14,21.599999999999994,-24.458694076538084,6.928197684471472,5.740684853279134,33.7202418426239
15,-25.200000000000003,-18.22331428527832,6.928197684471472,5.683200684272087,32.991511927201735
16,-18.0,-18.22331428527832,6.928197684471472,5.702644566472276,30.840534170220412
17,-10.799999999999997,-18.223314285278317,6.928197684471472,5.7120798854830666,32.54227016136812
18,-3.6,-18.22331428527832,6.928197684471472,5.711792724417646,34.300893588878466
19,3.599993896484375,-18.223314285278324,6.92820531386791,5.7066896399473785,34.44859518285135
20,10.8,-18.223314285278324,6.928197684471472,5.697460165466123,33.05727322342189
21,17.999999999999996,-18.223314285278324,6.928197684471472,5.680157735644876,31.34596259167015
22,25.199999999999996,-18.22331428527832,6.928197684471472,5.654604253658368,33.7202418426239
23,-21.60000000000001,-11.987934494018559,6.928197684471472,5.6372387613780335,29.694698845197575
24,-14.399999999999999,-11.987934494018553,6.928197684471472,5.6486956441587886,34.018099716013175
25,-7.200000000000001,-11.987934494018555,6.928197684471472,5.648120906561949,36.52812359740651
26,-0.0,-11.987934494018553,6.928197684471472,5.642495884081801,37.10372305881802
27,7.200000000000001,-11.987934494018553,6.928197684471472,5.6374843748075865,36.58006725878633
28,14.400000000000002,-11.987934494018557,6.928197684471472,5.628470157373766,34.36680857314707
29,21.599999999999994,-11.987934494018555,6.928197684471472,5.611840124421894,30.243321906400734
30,-25.200000000000003,-5.752547836303711,6.928197684471472,5.611840124421896,44.412240588279815
31,-18.0,-5.752547836303711,6.928197684471472,5.62848215649495,35.30037597493876
32,-10.799999999999999,-5.752547836303711,6.928197684471472,5.639917078178987,35.9779634488681
33,-3.5999999999999996,-5.7525478363037115,6.928197684471472,5.639046901430312,36.72449954985677
34,3.5999938964843747,-5.7525478363037115,6.92820531386791,5.633216494253761,37.10372305881802
35,10.8,-5.752547836303711,6.928197684471472,5.622962682557223,36.063009827207495
36,18.0,-5.752547836303711,6.928197684471472,5.611840124421892,35.983879354234816
37,25.200000000000003,-5.752547836303711,6.928197684471472,5.611840124421896,46.00989846057579
38,-21.599999999999998,0.4828388214111328,6.928197684471472,5.6563675404388665,39.155732418856594
39,-14.400000000000002,0.48283882141113305,6.928197684471472,5.6915619376436535,35.30037597493876
40,-7.199999999999999,0.48283882141113266,6.928197684471472,5.708881079031614,35.9779634488681
41,-0.0,0.4828388214111328,6.928197684471472,5.709672866171053,36.13133327975675
42,7.199999999999998,0.4828388214111329,6.928197684471472,5.696254986344212,36.063009827207495
43,14.4,0.4828388214111329,6.928197684471472,5.667721820089356,35.983879354234816
44,21.6,0.4828388214111329,6.928197684471472,5.623333969319353,40.2787716197744
45,-18.000000000000004,6.718211746215821,6.928197684471472,5.790974223122297,24.25543573010165
46,-10.8,6.718211746215821,6.928197684471472,5.835932116737961,29.44488898776918
47,-3.6,6.718211746215822,6.928197684471472,5.857218975582077,30.94993003170501
48,3.5999938964843747,6.71821174621582,6.92820531386791,5.850311840906409,31.15426420872427
49,10.800000000000002,6.71821174621582,6.928197684471472,5.816254751363679,30.0954228428709
50,18.0,6.71821174621582,6.928197684471472,5.760911405469128,25.1912733822127
51,-14.400000000000004,12.953598403930664,6.928197684471472,5.989428872635264,24.104394404218677
52,-7.2,12.953598403930666,6.928197684471472,6.038823628462052,25.480067427148278
53,-0.0,12.953598403930663,6.928197684471472,6.052681516437425,22.162480680800158
54,7.200000000000001,12.953598403930664,6.928197684471472,6.024946234818773,26.06912034238622
55,14.399999999999997,12.953598403930666,6.928197684471472,5.963803942240035,25.1912733822127
56,-10.800000000000002,19.18898506164551,6.928197684471472,6.2155311922426435,23.410024071461287
57,-3.6000000000000005,19.18898506164551,6.928197684471472,6.235377916024325,14.868875516409986
58,3.599993896484374,19.188985061645507,6.92820531386791,6.235384782481119,15.396735766600544
59,10.8,19.188985061645504,6.928197684471472,6.196079116829161,24.237417050883337
60,-7.2,25.424371719360348,6.928197684471472,6.235377916024326,10.840755715575057
61,-0.0,25.424371719360348,6.928197684471472,6.235377916024326,7.668669979675369
62,7.199999999999998,25.424371719360348,6.928197684471472,6.235377916024326,11.895219260144385
63,-3.6,31.65974464416504,6.928197684471472,6.235377916024325,9.296806604526363
64,3.5999938964843743,31.65974464416504,6.92820531386791,6.235384782481119,9.296806604526363
