id,original_hole_size,hole_size,baseline_demand,candidate_demand,original_ligament_width,ligament_width,delta,risk_original,risk_candidate
0,6.918529104994896,6.7754502444495825,19.0352517069067,17.71351512594448,1.0720006231907495,1.1402427909895403,-1.3217365809622201,MODERATE,MODERATE
1,6.918529104994896,6.772760437521589,19.223051294457516,17.735829575642946,1.0720006231907497,1.1423689198210176,-1.4872217188145704,MODERATE,MODERATE
2,6.928197684471472,6.78161101057422,28.6317988481684,28.173028935922662,1.0720027850273108,1.186028797147057,-0.4587699122457387,HIGH,HIGH
3,6.928197684471472,6.795363837432347,22.075761193257605,21.47084714771037,1.0720016476294736,1.1972035580643146,-0.6049140455472362,HIGH,HIGH
4,6.928197684471472,6.802061746108324,24.91611392332258,22.955457476746055,1.0720006950328271,1.1923240805618418,-1.9606564465765253,HIGH,HIGH
5,6.92820531386791,6.8003067358333,24.91611392332258,22.955457476746055,1.0719988368313393,1.1940394638616998,-1.9606564465765253,HIGH,HIGH
6,6.928197684471472,6.790396586934324,22.460789605043942,21.590059124383345,1.072001734238878,1.2015947067270318,-0.8707304806605976,HIGH,HIGH
7,6.928197684471472,6.774126047268538,29.014524989565714,28.2576609685399,1.0720021833108164,1.191521430239198,-0.756864021025816,HIGH,HIGH
8,6.928197684471472,6.74503459259677,32.991511927201735,34.23279902389156,1.0720025190375397,1.2253583616933306,1.241287096689824,CRITICAL,CRITICAL
9,6.928197684471472,6.755402557469193,30.840534170220412,30.120311838042156,1.072001205255592,1.2450734158240009,-0.7202223321782562,CRITICAL,CRITICAL
10,6.928197684471472,6.761380163948444,29.045680459691113,27.077621358644024,1.072002519037581,1.239168247561703,-1.9680591010470891,HIGH,HIGH
11,6.928197684471472,6.7620002260218355,29.386669973811564,26.35282889558692,1.0720006601616034,1.2384815144462171,-3.0338410782246434,HIGH,HIGH
12,6.928197684471472,6.757684019603872,29.465016193327976,27.216612434504572,1.0720025190379134,1.2427852147982608,-2.248403758823404,HIGH,HIGH
13,6.928197684471472,6.748578316179348,31.34596259167015,30.243876172978922,1.0720002501080637,1.2518018887636122,-1.1020864186912291,CRITICAL,CRITICAL
14,6.928197684471472,6.735817048959453,33.7202418426239,35.063094018137456,1.0720025190375397,1.2328150437505114,1.3428521755135563,CRITICAL,CRITICAL
