cell,x0_mm,y0_mm,z_direct_mm,direct_edge_stretch_max,direct_edge_stretch_mean,x_relaxed_mm,y_relaxed_mm,z_relaxed_mm,relaxed_edge_stretch_max,relaxed_edge_stretch_mean,xy_shift_mm,boundary_cell,candidate_hex_side_mm,candidate_ligament_gap_mm,candidate_hole_scale
28,24.0,-13.319927215576172,15.43131655534156,1.4805338873104639,1.2086019902875693,23.861954335268457,-13.756905771728766,15.37988195803998,1.106560945751585,1.0595560537890694,0.4582650587688083,False,3.6800804482831504,1.6259136876327336,0.9200201120707876
29,15.999999827696731,-13.31992684087125,9.211471273646522,1.2666791823367094,1.0975022931601968,17.026596199106233,-14.414663247748608,10.00095134786639,1.1071434589512288,1.0916540139124444,1.5007824327109855,False,3.6783316146895224,1.628942756270881,0.9195829036723806
30,-28.0,-6.391719818115234,20.28576191577747,1.4787206870081688,1.2426597884741344,-26.805677527344923,-6.5927444219355085,18.4918846567058,1.1668049115479848,1.0855365601364337,1.2111222316636898,True,3.49921472496122,1.9391823097740124,0.874803681240305
31,-20.0,-6.391719818115234,11.571213637645192,1.4787206870081688,1.1663006658204276,-20.352138998651842,-7.181250201041939,11.773457883283891,1.1668049115479848,1.070235736540071,0.8644999132075786,False,3.49921472496122,1.9391823097740124,0.874803681240305
32,-12.0,-6.391719818115234,7.102694485749161,1.1454233893171175,1.0504389623572,-12.691043327906012,-7.198179824048067,7.327155450598034,1.1257775154662761,1.0989713484884638,1.0620351322873458,False,3.6223880514552245,1.7258398501491268,0.9055970128638061
33,-4.0,-6.391719818115234,5.101290639547096,1.0320362805801027,1.0129794453280982,-4.25946455353784,-7.142589614427066,5.08579496018568,1.137545319608128,1.1194314123350197,0.7944352116793173,False,3.587058498032066,1.7870324316867565,0.8967646245080165
34,3.9999932183159723,-6.391719818115234,5.10129073661146,1.032036284442166,1.0129794366090559,4.491662812666779,-7.138346945990831,5.1160477067881915,1.140587205222598,1.1199462608772015,0.8939748643495795,False,3.577926083944602,1.8028502368820014,0.8944815209861505
35,12.0,-6.391719818115234,7.102694485749161,1.1454234232371459,1.0504389588316276,13.008597768786741,-7.109255730794716,7.470326210712804,1.1267953134319704,1.1026196374868138,1.2377912769067205,False,3.6193323966219584,1.731132399570737,0.9048330991554896
36,20.0,-6.391719818115234,11.571214194111128,1.4787206357671994,1.1663006575653685,20.733421327833227,-6.846036966283487,12.108919562089245,1.141040599357758,1.0830981487994698,0.8627345566513421,False,3.576564894369488,1.8052078863848324,0.894141223592372
37,28.0,-6.391719818115234,20.28576191577747,1.4787206357671994,1.242659771393811,26.987309941686455,-6.5839016119338485,18.75320099968733,1.141040599357758,1.0728853181271896,1.0307642776515065,True,3.576564894369488,1.8052078863848324,0.894141223592372
